"Datetime","Station","WY","WYClass","Inundation","VolumeAdj","ConditionCode","Category","OrganismID","TaxonRank","TaxonName","LifeStage","Count","CPUEOrig","CPUE","fWY","fMonth","Date","Kingdom","Phylum","Subphylum","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Genus","Species","CommonName","Season2","Season1","Season3","Year","Month"
"2018-01-18 09:27:00","SHR",2018,"Average",FALSE,31.2442151362151,1,"Aquatic Non-Insect",4,"Family","Naididae",NA,7,0.224,0.224,"2018","1",2018-01-18,"Animalia","Annelida","","Clitellata","Oligochaeta","","","Tubificida","","","","Naididae","","","Naididae","Winter","Wet","Winter",2018,1
"2018-01-18 09:27:00","SHR",2018,"Average",FALSE,31.2442151362151,1,"Terrestrial Insect",63,"Order","Coleoptera","Adults",1,0.032,0.032,"2018","1",2018-01-18,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","","","","","","","Coleoptera","Winter","Wet","Winter",2018,1
"2018-01-18 09:27:00","SHR",2018,"Average",FALSE,31.2442151362151,1,"Terrestrial Insect",63,"Order","Coleoptera","Larvae",1,0.032,0.032,"2018","1",2018-01-18,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","","","","","","","Coleoptera","Winter","Wet","Winter",2018,1
"2018-01-18 09:27:00","SHR",2018,"Average",FALSE,31.2442151362151,1,"Terrestrial Insect",64,"Order","Diptera","Adults",2,0.064,0.064,"2018","1",2018-01-18,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","","","","","","","Diptera","Winter","Wet","Winter",2018,1
"2018-01-30 09:50:00","STTD",2018,"Average",FALSE,15.7767167607168,1,"Terrestrial Insect",67,"Order","Psocoptera","Larvae",1,0.063,0.063,"2018","1",2018-01-30,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Psocoptera","","","","","","","Psocoptera","Winter","Wet","Winter",2018,1
"2018-01-30 09:50:00","STTD",2018,"Average",FALSE,15.7767167607168,1,"Aquatic Insect",34,"Family","Chironomidae","Adults",13,0.824,0.824,"2018","1",2018-01-30,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Winter","Wet","Winter",2018,1
"2018-01-30 09:50:00","STTD",2018,"Average",FALSE,15.7767167607168,1,"Aquatic Insect",34,"Family","Chironomidae","Larvae",5,0.317,0.317,"2018","1",2018-01-30,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Winter","Wet","Winter",2018,1
"2018-01-30 09:50:00","STTD",2018,"Average",FALSE,15.7767167607168,1,"Aquatic Insect",34,"Family","Chironomidae","Pupae",1,0.063,0.063,"2018","1",2018-01-30,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Winter","Wet","Winter",2018,1
"2018-01-30 09:50:00","STTD",2018,"Average",FALSE,15.7767167607168,1,"Aquatic Non-Insect",15,"Family","Hyalellidae",NA,1,0.063,0.063,"2018","1",2018-01-30,"Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","","","Hyalellidae","","","Hyalellidae","Winter","Wet","Winter",2018,1
"2018-01-30 09:50:00","STTD",2018,"Average",FALSE,15.7767167607168,1,"Aquatic Non-Insect",4,"Family","Naididae",NA,1,0.063,0.063,"2018","1",2018-01-30,"Animalia","Annelida","","Clitellata","Oligochaeta","","","Tubificida","","","","Naididae","","","Naididae","Winter","Wet","Winter",2018,1
"2018-01-30 09:50:00","STTD",2018,"Average",FALSE,15.7767167607168,1,"Aquatic Non-Insect",18,"Family","Hydridae",NA,1,0.063,0.063,"2018","1",2018-01-30,"Animalia","Cnidaria","","Hydrozoa","","","","Anthoathecatae","","","","Hydridae","","","Hydridae","Winter","Wet","Winter",2018,1
"2018-01-30 09:50:00","STTD",2018,"Average",FALSE,15.7767167607168,1,"Aquatic Non-Insect",21,"Family","Planorbidae",NA,3,0.19,0.19,"2018","1",2018-01-30,"Animalia","Mollusca","","Gastropoda","Heterobranchia","","","Hygrophila","","","Planorboidea","Planorbidae","","","Planorbidae","Winter","Wet","Winter",2018,1
"2018-01-30 09:50:00","STTD",2018,"Average",FALSE,15.7767167607168,1,"Terrestrial Insect",64,"Order","Diptera","Adults",1,0.063,0.063,"2018","1",2018-01-30,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","","","","","","","Diptera","Winter","Wet","Winter",2018,1
"2018-01-30 09:50:00","STTD",2018,"Average",FALSE,15.7767167607168,1,"Terrestrial Insect",63,"Order","Coleoptera","Adults",4,0.254,0.254,"2018","1",2018-01-30,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","","","","","","","Coleoptera","Winter","Wet","Winter",2018,1
"2018-01-30 09:50:00","STTD",2018,"Average",FALSE,15.7767167607168,1,"Aquatic Non-Insect",20,"Family","Physidae",NA,2,0.127,0.127,"2018","1",2018-01-30,"Animalia","Mollusca","","Gastropoda","Heterobranchia","","","Hygrophila","","","Lymneoidea","Physidae","","","Physidae","Winter","Wet","Winter",2018,1
"2018-01-31 10:11:00","SHR",2018,"Average",FALSE,36.7969878409878,1,"Aquatic Non-Insect",18,"Family","Hydridae",NA,4,0.109,0.109,"2018","1",2018-01-31,"Animalia","Cnidaria","","Hydrozoa","","","","Anthoathecatae","","","","Hydridae","","","Hydridae","Winter","Wet","Winter",2018,1
"2018-01-31 10:11:00","SHR",2018,"Average",FALSE,36.7969878409878,1,"Aquatic Non-Insect",19,"Family","Corbiculidae",NA,1,0.027,0.027,"2018","1",2018-01-31,"Animalia","Mollusca","","Bivalvia","Heterodonta","","","Veneroida","","","Corbiculoidea","Corbiculidae","","","Corbiculidae","Winter","Wet","Winter",2018,1
"2018-01-31 10:11:00","SHR",2018,"Average",FALSE,36.7969878409878,1,"Aquatic Non-Insect",28,"Family","Lebertiidae",NA,2,0.054,0.054,"2018","1",2018-01-31,"Animalia","Arthropoda","","Arachnida","Acari","","Acariformes","Trombidiformes","Prostigmata","","Lebertoidea","Lebertiidae","","","Lebertiidae","Winter","Wet","Winter",2018,1
"2018-01-31 10:11:00","SHR",2018,"Average",FALSE,36.7969878409878,1,"Aquatic Non-Insect",120,"Family","Lebertiidae",NA,2,0.054,0.054,"2018","1",2018-01-31,"Animalia","Arthropoda","Chelicerata","Arachnida","Acari","","Acariformes","Trombidiformes","","","","Lebertiidae","","","Lebertiidae","Winter","Wet","Winter",2018,1
"2018-01-31 10:11:00","SHR",2018,"Average",FALSE,36.7969878409878,1,"Terrestrial Insect",63,"Order","Coleoptera","Adults",1,0.027,0.027,"2018","1",2018-01-31,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","","","","","","","Coleoptera","Winter","Wet","Winter",2018,1
"2018-01-31 10:11:00","SHR",2018,"Average",FALSE,36.7969878409878,1,"Aquatic Insect",34,"Family","Chironomidae","Adults",4,0.109,0.109,"2018","1",2018-01-31,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Winter","Wet","Winter",2018,1
"2018-01-31 10:11:00","SHR",2018,"Average",FALSE,36.7969878409878,1,"Aquatic Non-Insect",15,"Family","Hyalellidae",NA,1,0.027,0.027,"2018","1",2018-01-31,"Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","","","Hyalellidae","","","Hyalellidae","Winter","Wet","Winter",2018,1
"2018-01-31 10:11:00","SHR",2018,"Average",FALSE,36.7969878409878,1,"Terrestrial Insect",71,"Order","Hemiptera","Adults",1,0.027,0.027,"2018","1",2018-01-31,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Hemiptera","","","","","","","Hemiptera","Winter","Wet","Winter",2018,1
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Terrestrial Insect",71,"Order","Hemiptera","Adults",33,1.129,1.129,"2018","2",2018-02-14,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Hemiptera","","","","","","","Hemiptera","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Aquatic Insect",37,"Family","Psychodidae","Adults",2,0.068,0.068,"2018","2",2018-02-14,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Psychodidae","","","Psychodidae","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Terrestrial Insect",64,"Order","Diptera","Adults",44,1.506,1.506,"2018","2",2018-02-14,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","","","","","","","Diptera","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Terrestrial Insect",66,"Order","Hymenoptera","Adults",28,0.958,0.958,"2018","2",2018-02-14,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Hymenoptera","","","","","","","Hymenoptera","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Aquatic Insect",44,"Family","Corixidae","Adults",1,0.034,0.034,"2018","2",2018-02-14,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Hemiptera","Heteroptera","","","Corixidae","","","Corixidae","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Aquatic Insect",34,"Family","Chironomidae","Adults",215,7.357,7.357,"2018","2",2018-02-14,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Aquatic Insect",34,"Family","Chironomidae","Pupae",7,0.24,0.24,"2018","2",2018-02-14,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Aquatic Insect",34,"Family","Chironomidae","Larvae",15,0.513,0.513,"2018","2",2018-02-14,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Aquatic Non-Insect",28,"Family","Lebertiidae",NA,1,0.034,0.034,"2018","2",2018-02-14,"Animalia","Arthropoda","","Arachnida","Acari","","Acariformes","Trombidiformes","Prostigmata","","Lebertoidea","Lebertiidae","","","Lebertiidae","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Aquatic Non-Insect",120,"Family","Lebertiidae",NA,1,0.034,0.034,"2018","2",2018-02-14,"Animalia","Arthropoda","Chelicerata","Arachnida","Acari","","Acariformes","Trombidiformes","","","","Lebertiidae","","","Lebertiidae","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Aquatic Insect",88,"Family","Hydroptilidae","Adults",4,0.137,0.137,"2018","2",2018-02-14,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydroptilidae","","","Hydroptilidae","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Terrestrial Insect",63,"Order","Coleoptera","Adults",1,0.034,0.034,"2018","2",2018-02-14,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","","","","","","","Coleoptera","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Terrestrial Insect",63,"Order","Coleoptera","Larvae",2,0.068,0.068,"2018","2",2018-02-14,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","","","","","","","Coleoptera","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Aquatic Non-Insect",4,"Family","Naididae",NA,1,0.034,0.034,"2018","2",2018-02-14,"Animalia","Annelida","","Clitellata","Oligochaeta","","","Tubificida","","","","Naididae","","","Naididae","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Aquatic Non-Insect",19,"Family","Corbiculidae",NA,2,0.068,0.068,"2018","2",2018-02-14,"Animalia","Mollusca","","Bivalvia","Heterodonta","","","Veneroida","","","Corbiculoidea","Corbiculidae","","","Corbiculidae","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Aquatic Non-Insect",18,"Family","Hydridae",NA,10,0.342,0.342,"2018","2",2018-02-14,"Animalia","Cnidaria","","Hydrozoa","","","","Anthoathecatae","","","","Hydridae","","","Hydridae","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Aquatic Non-Insect",21,"Family","Planorbidae",NA,2,0.068,0.068,"2018","2",2018-02-14,"Animalia","Mollusca","","Gastropoda","Heterobranchia","","","Hygrophila","","","Planorboidea","Planorbidae","","","Planorbidae","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Terrestrial Insect",85,"Order","Thysanoptera","Adults",1,0.034,0.034,"2018","2",2018-02-14,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Thysanoptera","","","","","","","Thysanoptera","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Aquatic Non-Insect",106,"Family","Lymnaeidae",NA,1,0.034,0.034,"2018","2",2018-02-14,"Animalia","Mollusca","","Gastropoda","Heterobranchia","","","Hygrophila","","","Lymneoidea","Lymnaeidae","","","Lymnaeidae","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Terrestrial Non-Insect",57,"Subclass","Acari",NA,1,0.034,0.034,"2018","2",2018-02-14,"Animalia","Arthropoda","Chelicerata","Arachnida","Acari","","","","","","","","","","Acari","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Aquatic Insect",30,"Family","Dytiscidae","Adults",2,0.068,0.068,"2018","2",2018-02-14,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Adephaga","","","Dytiscidae","","","Dytiscidae","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Aquatic Non-Insect",20,"Family","Physidae",NA,1,0.034,0.034,"2018","2",2018-02-14,"Animalia","Mollusca","","Gastropoda","Heterobranchia","","","Hygrophila","","","Lymneoidea","Physidae","","","Physidae","Spring","Wet","Winter",2018,2
"2018-02-14 10:02:00","SHR",2018,"Average",FALSE,29.224426960427,1,"Terrestrial Insect",67,"Order","Psocoptera","Adults",1,0.034,0.034,"2018","2",2018-02-14,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Psocoptera","","","","","","","Psocoptera","Spring","Wet","Winter",2018,2
"2018-02-27 10:17:00","SHR",2018,"Average",FALSE,31.7047531567532,1,"Aquatic Non-Insect",106,"Family","Lymnaeidae",NA,1,0.032,0.032,"2018","2",2018-02-27,"Animalia","Mollusca","","Gastropoda","Heterobranchia","","","Hygrophila","","","Lymneoidea","Lymnaeidae","","","Lymnaeidae","Spring","Wet","Winter",2018,2
"2018-02-27 10:17:00","SHR",2018,"Average",FALSE,31.7047531567532,1,"Terrestrial Insect",71,"Order","Hemiptera",NA,1,0.032,0.032,"2018","2",2018-02-27,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Hemiptera","","","","","","","Hemiptera","Spring","Wet","Winter",2018,2
"2018-02-27 10:17:00","SHR",2018,"Average",FALSE,31.7047531567532,1,"Aquatic Non-Insect",18,"Family","Hydridae",NA,5,0.158,0.158,"2018","2",2018-02-27,"Animalia","Cnidaria","","Hydrozoa","","","","Anthoathecatae","","","","Hydridae","","","Hydridae","Spring","Wet","Winter",2018,2
"2018-02-27 10:17:00","SHR",2018,"Average",FALSE,31.7047531567532,1,"Aquatic Insect",34,"Family","Chironomidae","Larvae",2,0.063,0.063,"2018","2",2018-02-27,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2018,2
"2018-02-27 10:17:00","SHR",2018,"Average",FALSE,31.7047531567532,1,"Aquatic Non-Insect",4,"Family","Naididae",NA,5,0.158,0.158,"2018","2",2018-02-27,"Animalia","Annelida","","Clitellata","Oligochaeta","","","Tubificida","","","","Naididae","","","Naididae","Spring","Wet","Winter",2018,2
"2018-02-27 10:17:00","SHR",2018,"Average",FALSE,31.7047531567532,1,"Aquatic Non-Insect",19,"Family","Corbiculidae",NA,4,0.126,0.126,"2018","2",2018-02-27,"Animalia","Mollusca","","Bivalvia","Heterodonta","","","Veneroida","","","Corbiculoidea","Corbiculidae","","","Corbiculidae","Spring","Wet","Winter",2018,2
"2018-02-27 10:17:00","SHR",2018,"Average",FALSE,31.7047531567532,1,"Terrestrial Non-Insect",57,"Subclass","Acari",NA,1,0.032,0.032,"2018","2",2018-02-27,"Animalia","Arthropoda","Chelicerata","Arachnida","Acari","","","","","","","","","","Acari","Spring","Wet","Winter",2018,2
"2018-02-27 10:17:00","SHR",2018,"Average",FALSE,31.7047531567532,1,"Aquatic Non-Insect",9,"Family","Corophiidae",NA,1,0.032,0.032,"2018","2",2018-02-27,"Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","","","Corophiidae","","","Corophiidae","Spring","Wet","Winter",2018,2
"2018-02-28 09:54:00","STTD",2018,"Average",FALSE,16.9214826974827,1,"Aquatic Insect",34,"Family","Chironomidae","Emergents",1,0.059,0.059,"2018","2",2018-02-28,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2018,2
"2018-02-28 09:54:00","STTD",2018,"Average",FALSE,16.9214826974827,1,"Aquatic Insect",34,"Family","Chironomidae","Pupae",1,0.059,0.059,"2018","2",2018-02-28,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2018,2
"2018-02-28 09:54:00","STTD",2018,"Average",FALSE,16.9214826974827,1,"Aquatic Non-Insect",18,"Family","Hydridae",NA,18,1.064,1.064,"2018","2",2018-02-28,"Animalia","Cnidaria","","Hydrozoa","","","","Anthoathecatae","","","","Hydridae","","","Hydridae","Spring","Wet","Winter",2018,2
"2018-03-13 09:40:00","SHR",2018,"Average",TRUE,33.7771742491743,1,"Aquatic Non-Insect",19,"Family","Corbiculidae",NA,3,0.089,0.089,"2018","3",2018-03-13,"Animalia","Mollusca","","Bivalvia","Heterodonta","","","Veneroida","","","Corbiculoidea","Corbiculidae","","","Corbiculidae","Spring","Wet","Winter",2018,3
"2018-03-13 09:40:00","SHR",2018,"Average",TRUE,33.7771742491743,1,"Aquatic Non-Insect",15,"Family","Hyalellidae",NA,2,0.059,0.059,"2018","3",2018-03-13,"Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","","","Hyalellidae","","","Hyalellidae","Spring","Wet","Winter",2018,3
"2018-03-13 09:40:00","SHR",2018,"Average",TRUE,33.7771742491743,1,"Aquatic Non-Insect",4,"Family","Naididae",NA,2,0.059,0.059,"2018","3",2018-03-13,"Animalia","Annelida","","Clitellata","Oligochaeta","","","Tubificida","","","","Naididae","","","Naididae","Spring","Wet","Winter",2018,3
"2018-03-13 09:40:00","SHR",2018,"Average",TRUE,33.7771742491743,1,"Aquatic Insect",32,"Family","Ceratopogonidae","Pupae",1,0.03,0.03,"2018","3",2018-03-13,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Ceratopogonidae","","","Ceratopogonidae","Spring","Wet","Winter",2018,3
"2018-03-13 09:40:00","SHR",2018,"Average",TRUE,33.7771742491743,1,"Terrestrial Insect",66,"Order","Hymenoptera","Adults",3,0.089,0.089,"2018","3",2018-03-13,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Hymenoptera","","","","","","","Hymenoptera","Spring","Wet","Winter",2018,3
"2018-03-13 09:40:00","SHR",2018,"Average",TRUE,33.7771742491743,1,"Aquatic Insect",44,"Family","Corixidae","Nymphs",1,0.03,0.03,"2018","3",2018-03-13,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Hemiptera","Heteroptera","","","Corixidae","","","Corixidae","Spring","Wet","Winter",2018,3
"2018-03-13 09:40:00","SHR",2018,"Average",TRUE,33.7771742491743,1,"Aquatic Non-Insect",28,"Family","Lebertiidae",NA,3,0.089,0.089,"2018","3",2018-03-13,"Animalia","Arthropoda","","Arachnida","Acari","","Acariformes","Trombidiformes","Prostigmata","","Lebertoidea","Lebertiidae","","","Lebertiidae","Spring","Wet","Winter",2018,3
"2018-03-13 09:40:00","SHR",2018,"Average",TRUE,33.7771742491743,1,"Aquatic Non-Insect",120,"Family","Lebertiidae",NA,3,0.089,0.089,"2018","3",2018-03-13,"Animalia","Arthropoda","Chelicerata","Arachnida","Acari","","Acariformes","Trombidiformes","","","","Lebertiidae","","","Lebertiidae","Spring","Wet","Winter",2018,3
"2018-03-13 09:40:00","SHR",2018,"Average",TRUE,33.7771742491743,1,"Aquatic Insect",88,"Family","Hydroptilidae","Adults",1,0.03,0.03,"2018","3",2018-03-13,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydroptilidae","","","Hydroptilidae","Spring","Wet","Winter",2018,3
"2018-03-13 09:40:00","SHR",2018,"Average",TRUE,33.7771742491743,1,"Terrestrial Insect",85,"Order","Thysanoptera","Adults",1,0.03,0.03,"2018","3",2018-03-13,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Thysanoptera","","","","","","","Thysanoptera","Spring","Wet","Winter",2018,3
"2018-03-13 09:40:00","SHR",2018,"Average",TRUE,33.7771742491743,1,"Aquatic Insect",30,"Family","Dytiscidae","Adults",2,0.059,0.059,"2018","3",2018-03-13,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Adephaga","","","Dytiscidae","","","Dytiscidae","Spring","Wet","Winter",2018,3
"2018-03-13 09:40:00","SHR",2018,"Average",TRUE,33.7771742491743,1,"Aquatic Non-Insect",9,"Family","Corophiidae",NA,2,0.059,0.059,"2018","3",2018-03-13,"Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","","","Corophiidae","","","Corophiidae","Spring","Wet","Winter",2018,3
"2018-03-13 09:40:00","SHR",2018,"Average",TRUE,33.7771742491743,1,"Aquatic Non-Insect",18,"Family","Hydridae",NA,1,0.03,0.03,"2018","3",2018-03-13,"Animalia","Cnidaria","","Hydrozoa","","","","Anthoathecatae","","","","Hydridae","","","Hydridae","Spring","Wet","Winter",2018,3
"2018-03-13 09:40:00","SHR",2018,"Average",TRUE,33.7771742491743,1,"Terrestrial Insect",63,"Order","Coleoptera","Adults",2,0.059,0.059,"2018","3",2018-03-13,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","","","","","","","Coleoptera","Spring","Wet","Winter",2018,3
"2018-03-13 09:40:00","SHR",2018,"Average",TRUE,33.7771742491743,1,"Terrestrial Insect",71,"Order","Hemiptera","Adults",11,0.326,0.326,"2018","3",2018-03-13,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Hemiptera","","","","","","","Hemiptera","Spring","Wet","Winter",2018,3
"2018-03-13 09:40:00","SHR",2018,"Average",TRUE,33.7771742491743,1,"Terrestrial Insect",64,"Order","Diptera","Adults",3,0.089,0.089,"2018","3",2018-03-13,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","","","","","","","Diptera","Spring","Wet","Winter",2018,3
"2018-03-13 09:40:00","SHR",2018,"Average",TRUE,33.7771742491743,1,"Aquatic Insect",34,"Family","Chironomidae","Larvae",27,0.799,0.799,"2018","3",2018-03-13,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2018,3
"2018-03-13 09:40:00","SHR",2018,"Average",TRUE,33.7771742491743,1,"Aquatic Insect",34,"Family","Chironomidae","Adults",42,1.243,1.243,"2018","3",2018-03-13,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2018,3
"2018-03-13 09:40:00","SHR",2018,"Average",TRUE,33.7771742491743,1,"Aquatic Insect",34,"Family","Chironomidae","Pupae",4,0.118,0.118,"2018","3",2018-03-13,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2018,3
"2018-03-14 09:48:00","STTD",2018,"Average",TRUE,12.3029442629443,1,"Terrestrial Insect",71,"Order","Hemiptera","Adults",1,0.081,0.081,"2018","3",2018-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Hemiptera","","","","","","","Hemiptera","Spring","Wet","Winter",2018,3
"2018-03-14 09:48:00","STTD",2018,"Average",TRUE,12.3029442629443,1,"Aquatic Insect",33,"Family","Chaoboridae","Larvae",1,0.081,0.081,"2018","3",2018-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chaoboridae","","","Chaoboridae","Spring","Wet","Winter",2018,3
"2018-03-14 09:48:00","STTD",2018,"Average",TRUE,12.3029442629443,1,"Aquatic Insect",44,"Family","Corixidae","Larvae",5,0.406,0.406,"2018","3",2018-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Hemiptera","Heteroptera","","","Corixidae","","","Corixidae","Spring","Wet","Winter",2018,3
"2018-03-14 09:48:00","STTD",2018,"Average",TRUE,12.3029442629443,1,"Aquatic Non-Insect",19,"Family","Corbiculidae",NA,1,0.081,0.081,"2018","3",2018-03-14,"Animalia","Mollusca","","Bivalvia","Heterodonta","","","Veneroida","","","Corbiculoidea","Corbiculidae","","","Corbiculidae","Spring","Wet","Winter",2018,3
"2018-03-14 09:48:00","STTD",2018,"Average",TRUE,12.3029442629443,1,"Aquatic Non-Insect",18,"Family","Hydridae",NA,8,0.65,0.65,"2018","3",2018-03-14,"Animalia","Cnidaria","","Hydrozoa","","","","Anthoathecatae","","","","Hydridae","","","Hydridae","Spring","Wet","Winter",2018,3
"2018-03-14 09:48:00","STTD",2018,"Average",TRUE,12.3029442629443,1,"Aquatic Insect",37,"Family","Psychodidae","Adults",1,0.081,0.081,"2018","3",2018-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Psychodidae","","","Psychodidae","Spring","Wet","Winter",2018,3
