"","Station.Code","Date","Time","WaterTemperature","SecchiDiskDepth","EC","SpCnd","pH","DO","Turbidity","ZoopNetType","StartMeter","EndMeter","FlowMeterSpeed","VolMeso","SubMeso","VolMicro","SubMicro","Count","Subsample","OrganismID","Classification","Organism","Year","Month","WY","CPUE","StageHeight_FW","Inundated","StageHeight_Ist","Estimated_Inundation","Inundation","InunMag","Season1","Season2","WY.Class"
"1550","SHR",2018-05-29,"9:46",20.1,0.75,135,149,7.56,8.91,8.3,150,863405,865000,"Low",60,1.5,60,1.5,97,1,8,"Cyclopoids","Cyclopoid copepodid","2018","05","WY18",215.347658120321,12.92,"No",7.08,"No",FALSE,"Low","May-Sept","Spring","Average"
"1551","SHR",2018-05-29,"9:46",20.1,0.75,135,149,7.56,8.91,8.3,150,863405,865000,"Low",60,1.5,60,1.5,4,1,84,"Cyclopoids","Microcyclops rubellus","2018","05","WY18",8.88031579877611,12.92,"No",7.08,"No",FALSE,"Low","May-Sept","Spring","Average"
"1552","SHR",2018-05-29,"9:46",20.1,0.75,135,149,7.56,8.91,8.3,150,863405,865000,"Low",60,1.5,60,1.5,33,1,43,"Cladocera","Alona","2018","05","WY18",73.2626053399029,12.92,"No",7.08,"No",FALSE,"Low","May-Sept","Spring","Average"
"1553","SHR",2018-05-29,"9:46",20.1,0.75,135,149,7.56,8.91,8.3,150,863405,865000,"Low",60,1.5,60,1.5,6,1,92,"Cladocera","Alonella","2018","05","WY18",13.3204736981642,12.92,"No",7.08,"No",FALSE,"Low","May-Sept","Spring","Average"
"1554","SHR",2018-05-29,"9:46",20.1,0.75,135,149,7.56,8.91,8.3,150,863405,865000,"Low",60,1.5,60,1.5,32,1,35,"Cladocera","Bosmina","2018","05","WY18",71.0425263902089,12.92,"No",7.08,"No",FALSE,"Low","May-Sept","Spring","Average"
"1555","SHR",2018-05-29,"9:46",20.1,0.75,135,149,7.56,8.91,8.3,150,863405,865000,"Low",60,1.5,60,1.5,2,1,36,"Cladocera","Ceriodaphnia","2018","05","WY18",4.44015789938806,12.92,"No",7.08,"No",FALSE,"Low","May-Sept","Spring","Average"
"1556","SHR",2018-05-29,"9:46",20.1,0.75,135,149,7.56,8.91,8.3,150,863405,865000,"Low",60,1.5,60,1.5,10,1,38,"Cladocera","Chydorus","2018","05","WY18",22.2007894969403,12.92,"No",7.08,"No",FALSE,"Low","May-Sept","Spring","Average"
"1557","SHR",2018-05-29,"9:46",20.1,0.75,135,149,7.56,8.91,8.3,150,863405,865000,"Low",60,1.5,60,1.5,1,1,41,"Cladocera","Diaphanosoma","2018","05","WY18",2.22007894969403,12.92,"No",7.08,"No",FALSE,"Low","May-Sept","Spring","Average"
"1558","SHR",2018-05-29,"9:46",20.1,0.75,135,149,7.56,8.91,8.3,150,863405,865000,"Low",60,1.5,60,1.5,8,1,44,"Cladocera","Ilyocryptus","2018","05","WY18",17.7606315975522,12.92,"No",7.08,"No",FALSE,"Low","May-Sept","Spring","Average"
"1559","SHR",2018-05-29,"9:46",20.1,0.75,135,149,7.56,8.91,8.3,150,863405,865000,"Low",60,1.5,60,1.5,1,1,86,"Cladocera","Kurzia","2018","05","WY18",2.22007894969403,12.92,"No",7.08,"No",FALSE,"Low","May-Sept","Spring","Average"
"1560","SHR",2018-05-29,"9:46",20.1,0.75,135,149,7.56,8.91,8.3,150,863405,865000,"Low",60,1.5,60,1.5,1,1,87,"Cladocera","Leydigia","2018","05","WY18",2.22007894969403,12.92,"No",7.08,"No",FALSE,"Low","May-Sept","Spring","Average"
"1561","SHR",2018-05-29,"9:46",20.1,0.75,135,149,7.56,8.91,8.3,150,863405,865000,"Low",60,1.5,60,1.5,12,1,99,"Cladocera","Moina","2018","05","WY18",26.6409473963283,12.92,"No",7.08,"No",FALSE,"Low","May-Sept","Spring","Average"
"1562","SHR",2018-05-29,"9:46",20.1,0.75,135,149,7.56,8.91,8.3,150,863405,865000,"Low",60,1.5,60,1.5,3,1,103,"Cladocera","Simocephalus","2018","05","WY18",6.66023684908209,12.92,"No",7.08,"No",FALSE,"Low","May-Sept","Spring","Average"
"1563","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,19,1,1,"Microzooplankton_Nauplii","Rotifers","2018","05","WY18",13.0315305543948,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1564","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,292,1,3,"Microzooplankton_Nauplii","Copepod nauplii","2018","05","WY18",200.274048520172,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1565","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,39,1,6,"Microzooplankton_Nauplii","Ostracods","2018","05","WY18",26.7489311379682,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1566","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,2,1,10,"Cyclopoids","Acanthocyclops vernalis adult","2018","05","WY18",3.08641513130402,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1567","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,18,1,8,"Cyclopoids","Cyclopoid copepodid","2018","05","WY18",27.7777361817362,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1568","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,1,1,90,"Cyclopoids","Eucyclops spp.","2018","05","WY18",1.54320756565201,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1569","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,1,1,116,"Cyclopoids","Paracyclops chiltoni","2018","05","WY18",1.54320756565201,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1570","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,96,1,64,"Calanoids","Calanoid copepodids","2018","05","WY18",148.147926302593,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1571","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,3,1,25,"Calanoids","Eurytemora affinis adult","2018","05","WY18",4.62962269695603,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1572","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,21,1,23,"Calanoids","Pseudodiaptomus forbesi adult","2018","05","WY18",32.4073588786922,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1573","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,18,1,27,"Calanoids","Sinocalanus doerrii adult","2018","05","WY18",27.7777361817362,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1574","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,1,1,43,"Cladocera","Alona","2018","05","WY18",1.54320756565201,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1575","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,2,1,92,"Cladocera","Alonella","2018","05","WY18",3.08641513130402,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1576","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,27,1,35,"Cladocera","Bosmina","2018","05","WY18",41.6666042726043,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1577","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,1,1,36,"Cladocera","Ceriodaphnia","2018","05","WY18",1.54320756565201,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1578","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,12,1,38,"Cladocera","Chydorus","2018","05","WY18",18.5184907878241,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1579","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,5,1,94,"Cladocera","Graptoleberis","2018","05","WY18",7.71603782826005,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1580","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,1,1,45,"Cladocera","Macrothrix","2018","05","WY18",1.54320756565201,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1581","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,1,1,103,"Cladocera","Simocephalus","2018","05","WY18",1.54320756565201,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1582","STTD",2018-05-30,"11:40",22.2,0.38,233,247,8.14,8.04,20.3,150,862181,863400,"Low",85,4,85,9,3,1,46,"Harpacticoids","Harpacticoids","2018","05","WY18",4.62962269695603,12.94,"No",7.31,"No",FALSE,"Low","May-Sept","Spring","Average"
"1583","SHR",2018-06-13,"9:40",21.1,1.32,112.8,121.9,7.58,8.79,3.8,150,858021,860000,"Low",48,1.5,48,65,271,1,1,"Microzooplankton_Nauplii","Rotifers","2018","06","WY18",8.95200863476188,12.65,"No",6.46,"No",FALSE,"Low","May-Sept","Spring","Average"
"1584","SHR",2018-06-13,"9:40",21.1,1.32,112.8,121.9,7.58,8.79,3.8,150,858021,860000,"Low",48,1.5,48,65,27,1,3,"Microzooplankton_Nauplii","Copepod nauplii","2018","06","WY18",0.891897539256719,12.65,"No",6.46,"No",FALSE,"Low","May-Sept","Spring","Average"
"1585","SHR",2018-06-13,"9:40",21.1,1.32,112.8,121.9,7.58,8.79,3.8,150,858021,860000,"Low",48,1.5,48,65,5,1,6,"Microzooplankton_Nauplii","Ostracods","2018","06","WY18",0.165166210973466,12.65,"No",6.46,"No",FALSE,"Low","May-Sept","Spring","Average"
"1586","SHR",2018-06-13,"9:40",21.1,1.32,112.8,121.9,7.58,8.79,3.8,150,858021,860000,"Low",48,1.5,48,65,121,1,8,"Cyclopoids","Cyclopoid copepodid","2018","06","WY18",173.204299907508,12.65,"No",6.46,"No",FALSE,"Low","May-Sept","Spring","Average"
"1587","SHR",2018-06-13,"9:40",21.1,1.32,112.8,121.9,7.58,8.79,3.8,150,858021,860000,"Low",48,1.5,48,65,1,1,16,"Cyclopoids","Limnoithona tetraspina","2018","06","WY18",1.43144049510338,12.65,"No",6.46,"No",FALSE,"Low","May-Sept","Spring","Average"
"1588","SHR",2018-06-13,"9:40",21.1,1.32,112.8,121.9,7.58,8.79,3.8,150,858021,860000,"Low",48,1.5,48,65,22,1,43,"Cladocera","Alona","2018","06","WY18",31.4916908922743,12.65,"No",6.46,"No",FALSE,"Low","May-Sept","Spring","Average"
"1589","SHR",2018-06-13,"9:40",21.1,1.32,112.8,121.9,7.58,8.79,3.8,150,858021,860000,"Low",48,1.5,48,65,6,1,92,"Cladocera","Alonella","2018","06","WY18",8.58864297062026,12.65,"No",6.46,"No",FALSE,"Low","May-Sept","Spring","Average"
"1590","SHR",2018-06-13,"9:40",21.1,1.32,112.8,121.9,7.58,8.79,3.8,150,858021,860000,"Low",48,1.5,48,65,40,1,35,"Cladocera","Bosmina","2018","06","WY18",57.257619804135,12.65,"No",6.46,"No",FALSE,"Low","May-Sept","Spring","Average"
"1591","SHR",2018-06-13,"9:40",21.1,1.32,112.8,121.9,7.58,8.79,3.8,150,858021,860000,"Low",48,1.5,48,65,1,1,36,"Cladocera","Ceriodaphnia","2018","06","WY18",1.43144049510338,12.65,"No",6.46,"No",FALSE,"Low","May-Sept","Spring","Average"
"1592","SHR",2018-06-13,"9:40",21.1,1.32,112.8,121.9,7.58,8.79,3.8,150,858021,860000,"Low",48,1.5,48,65,12,1,38,"Cladocera","Chydorus","2018","06","WY18",17.1772859412405,12.65,"No",6.46,"No",FALSE,"Low","May-Sept","Spring","Average"
"1593","SHR",2018-06-13,"9:40",21.1,1.32,112.8,121.9,7.58,8.79,3.8,150,858021,860000,"Low",48,1.5,48,65,2,1,93,"Cladocera","Eurycerus","2018","06","WY18",2.86288099020675,12.65,"No",6.46,"No",FALSE,"Low","May-Sept","Spring","Average"
"1594","SHR",2018-06-13,"9:40",21.1,1.32,112.8,121.9,7.58,8.79,3.8,150,858021,860000,"Low",48,1.5,48,65,1,1,94,"Cladocera","Graptoleberis","2018","06","WY18",1.43144049510338,12.65,"No",6.46,"No",FALSE,"Low","May-Sept","Spring","Average"
"1595","SHR",2018-06-13,"9:40",21.1,1.32,112.8,121.9,7.58,8.79,3.8,150,858021,860000,"Low",48,1.5,48,65,2,1,44,"Cladocera","Ilyocryptus","2018","06","WY18",2.86288099020675,12.65,"No",6.46,"No",FALSE,"Low","May-Sept","Spring","Average"
"1596","SHR",2018-06-13,"9:40",21.1,1.32,112.8,121.9,7.58,8.79,3.8,150,858021,860000,"Low",48,1.5,48,65,2,1,45,"Cladocera","Macrothrix","2018","06","WY18",2.86288099020675,12.65,"No",6.46,"No",FALSE,"Low","May-Sept","Spring","Average"
"1597","SHR",2018-06-13,"9:40",21.1,1.32,112.8,121.9,7.58,8.79,3.8,150,858021,860000,"Low",48,1.5,48,65,7,1,99,"Cladocera","Moina","2018","06","WY18",10.0200834657236,12.65,"No",6.46,"No",FALSE,"Low","May-Sept","Spring","Average"
"1598","SHR",2018-06-13,"9:40",21.1,1.32,112.8,121.9,7.58,8.79,3.8,150,858021,860000,"Low",48,1.5,48,65,2,1,95,"Cladocera","Monospilus","2018","06","WY18",2.86288099020675,12.65,"No",6.46,"No",FALSE,"Low","May-Sept","Spring","Average"
"1599","SHR",2018-06-13,"9:40",21.1,1.32,112.8,121.9,7.58,8.79,3.8,150,858021,860000,"Low",48,1.5,48,65,1,1,103,"Cladocera","Simocephalus","2018","06","WY18",1.43144049510338,12.65,"No",6.46,"No",FALSE,"Low","May-Sept","Spring","Average"
"1600","STTD",2018-06-12,"10:09",21.8,0.26,206,219,8.74,7.83,25.1,150,860350,862000,"Low",56,1.5,56,4.5,2,1,1,"Microzooplankton_Nauplii","Rotifers","2018","06","WY18",1.33533637566782,12.7,"No",6.26,"No",FALSE,"Low","May-Sept","Spring","Average"
"1601","STTD",2018-06-12,"10:09",21.8,0.26,206,219,8.74,7.83,25.1,150,860350,862000,"Low",56,1.5,56,4.5,188,1,3,"Microzooplankton_Nauplii","Copepod nauplii","2018","06","WY18",125.521619312775,12.7,"No",6.26,"No",FALSE,"Low","May-Sept","Spring","Average"
"1602","STTD",2018-06-12,"10:09",21.8,0.26,206,219,8.74,7.83,25.1,150,860350,862000,"Low",56,1.5,56,4.5,25,1,6,"Microzooplankton_Nauplii","Ostracods","2018","06","WY18",16.6917046958477,12.7,"No",6.26,"No",FALSE,"Low","May-Sept","Spring","Average"
"1603","STTD",2018-06-12,"10:09",21.8,0.26,206,219,8.74,7.83,25.1,150,860350,862000,"Low",56,1.5,56,4.5,6,1,8,"Cyclopoids","Cyclopoid copepodid","2018","06","WY18",12.0180273810103,12.7,"No",6.26,"No",FALSE,"Low","May-Sept","Spring","Average"
"1604","STTD",2018-06-12,"10:09",21.8,0.26,206,219,8.74,7.83,25.1,150,860350,862000,"Low",56,1.5,56,4.5,2,1,108,"Cyclopoids","Diacyclops thomasi","2018","06","WY18",4.00600912700345,12.7,"No",6.26,"No",FALSE,"Low","May-Sept","Spring","Average"
"1605","STTD",2018-06-12,"10:09",21.8,0.26,206,219,8.74,7.83,25.1,150,860350,862000,"Low",56,1.5,56,4.5,128,1,64,"Calanoids","Calanoid copepodids","2018","06","WY18",256.384584128221,12.7,"No",6.26,"No",FALSE,"Low","May-Sept","Spring","Average"
"1606","STTD",2018-06-12,"10:09",21.8,0.26,206,219,8.74,7.83,25.1,150,860350,862000,"Low",56,1.5,56,4.5,2,1,25,"Calanoids","Eurytemora affinis adult","2018","06","WY18",4.00600912700345,12.7,"No",6.26,"No",FALSE,"Low","May-Sept","Spring","Average"
"1607","STTD",2018-06-12,"10:09",21.8,0.26,206,219,8.74,7.83,25.1,150,860350,862000,"Low",56,1.5,56,4.5,50,1,23,"Calanoids","Pseudodiaptomus forbesi adult","2018","06","WY18",100.150228175086,12.7,"No",6.26,"No",FALSE,"Low","May-Sept","Spring","Average"
"1608","STTD",2018-06-12,"10:09",21.8,0.26,206,219,8.74,7.83,25.1,150,860350,862000,"Low",56,1.5,56,4.5,11,1,80,"Calanoids","Skistodiaptomus pallidus adult","2018","06","WY18",22.033050198519,12.7,"No",6.26,"No",FALSE,"Low","May-Sept","Spring","Average"
"1609","STTD",2018-06-12,"10:09",21.8,0.26,206,219,8.74,7.83,25.1,150,860350,862000,"Low",56,1.5,56,4.5,1,1,43,"Cladocera","Alona","2018","06","WY18",2.00300456350172,12.7,"No",6.26,"No",FALSE,"Low","May-Sept","Spring","Average"
"1610","STTD",2018-06-12,"10:09",21.8,0.26,206,219,8.74,7.83,25.1,150,860350,862000,"Low",56,1.5,56,4.5,8,1,35,"Cladocera","Bosmina","2018","06","WY18",16.0240365080138,12.7,"No",6.26,"No",FALSE,"Low","May-Sept","Spring","Average"
"1611","STTD",2018-06-12,"10:09",21.8,0.26,206,219,8.74,7.83,25.1,150,860350,862000,"Low",56,1.5,56,4.5,1,1,36,"Cladocera","Ceriodaphnia","2018","06","WY18",2.00300456350172,12.7,"No",6.26,"No",FALSE,"Low","May-Sept","Spring","Average"
"1612","STTD",2018-06-12,"10:09",21.8,0.26,206,219,8.74,7.83,25.1,150,860350,862000,"Low",56,1.5,56,4.5,12,1,38,"Cladocera","Chydorus","2018","06","WY18",24.0360547620207,12.7,"No",6.26,"No",FALSE,"Low","May-Sept","Spring","Average"
"1613","STTD",2018-06-12,"10:09",21.8,0.26,206,219,8.74,7.83,25.1,150,860350,862000,"Low",56,1.5,56,4.5,1,1,41,"Cladocera","Diaphanosoma","2018","06","WY18",2.00300456350172,12.7,"No",6.26,"No",FALSE,"Low","May-Sept","Spring","Average"
"1614","STTD",2018-06-12,"10:09",21.8,0.26,206,219,8.74,7.83,25.1,150,860350,862000,"Low",56,1.5,56,4.5,1,1,93,"Cladocera","Eurycerus","2018","06","WY18",2.00300456350172,12.7,"No",6.26,"No",FALSE,"Low","May-Sept","Spring","Average"
"1615","STTD",2018-06-12,"10:09",21.8,0.26,206,219,8.74,7.83,25.1,150,860350,862000,"Low",56,1.5,56,4.5,4,1,46,"Harpacticoids","Harpacticoids","2018","06","WY18",8.0120182540069,12.7,"No",6.26,"No",FALSE,"Low","May-Sept","Spring","Average"
"1616","STTD",2018-06-26,"9:47",22.5,0.33,184,193,7.73,7.43,22.5,150,856794,858000,"Low",73,1,73,4,23,1,1,"Microzooplankton_Nauplii","Rotifers","2018","06","WY18",30.811476615233,13.84,"No",6.97,"No",FALSE,"Low","May-Sept","Spring","Average"
"1617","STTD",2018-06-26,"9:47",22.5,0.33,184,193,7.73,7.43,22.5,150,856794,858000,"Low",73,1,73,4,252,1,3,"Microzooplankton_Nauplii","Copepod nauplii","2018","06","WY18",337.586613349509,13.84,"No",6.97,"No",FALSE,"Low","May-Sept","Spring","Average"
"1618","STTD",2018-06-26,"9:47",22.5,0.33,184,193,7.73,7.43,22.5,150,856794,858000,"Low",73,1,73,4,27,1,6,"Microzooplankton_Nauplii","Ostracods","2018","06","WY18",36.1699942874474,13.84,"No",6.97,"No",FALSE,"Low","May-Sept","Spring","Average"
"1619","STTD",2018-06-26,"9:47",22.5,0.33,184,193,7.73,7.43,22.5,150,856794,858000,"Low",73,1,73,4,2,1,8,"Cyclopoids","Cyclopoid copepodid","2018","06","WY18",10.7170353444289,13.84,"No",6.97,"No",FALSE,"Low","May-Sept","Spring","Average"
"1620","STTD",2018-06-26,"9:47",22.5,0.33,184,193,7.73,7.43,22.5,150,856794,858000,"Low",73,1,73,4,3,1,84,"Cyclopoids","Microcyclops rubellus","2018","06","WY18",16.0755530166433,13.84,"No",6.97,"No",FALSE,"Low","May-Sept","Spring","Average"
"1621","STTD",2018-06-26,"9:47",22.5,0.33,184,193,7.73,7.43,22.5,150,856794,858000,"Low",73,1,73,4,1,1,116,"Cyclopoids","Paracyclops chiltoni","2018","06","WY18",5.35851767221443,13.84,"No",6.97,"No",FALSE,"Low","May-Sept","Spring","Average"
"1622","STTD",2018-06-26,"9:47",22.5,0.33,184,193,7.73,7.43,22.5,150,856794,858000,"Low",73,1,73,4,229,1,64,"Calanoids","Calanoid copepodids","2018","06","WY18",1227.10054693711,13.84,"No",6.97,"No",FALSE,"Low","May-Sept","Spring","Average"
"1623","STTD",2018-06-26,"9:47",22.5,0.33,184,193,7.73,7.43,22.5,150,856794,858000,"Low",73,1,73,4,1,1,25,"Calanoids","Eurytemora affinis adult","2018","06","WY18",5.35851767221443,13.84,"No",6.97,"No",FALSE,"Low","May-Sept","Spring","Average"
"1624","STTD",2018-06-26,"9:47",22.5,0.33,184,193,7.73,7.43,22.5,150,856794,858000,"Low",73,1,73,4,12,1,23,"Calanoids","Pseudodiaptomus forbesi adult","2018","06","WY18",64.3022120665732,13.84,"No",6.97,"No",FALSE,"Low","May-Sept","Spring","Average"
"1625","STTD",2018-06-26,"9:47",22.5,0.33,184,193,7.73,7.43,22.5,150,856794,858000,"Low",73,1,73,4,3,1,27,"Calanoids","Sinocalanus doerrii adult","2018","06","WY18",16.0755530166433,13.84,"No",6.97,"No",FALSE,"Low","May-Sept","Spring","Average"
"1626","STTD",2018-06-26,"9:47",22.5,0.33,184,193,7.73,7.43,22.5,150,856794,858000,"Low",73,1,73,4,1,1,35,"Cladocera","Bosmina","2018","06","WY18",5.35851767221443,13.84,"No",6.97,"No",FALSE,"Low","May-Sept","Spring","Average"
"1627","STTD",2018-06-26,"9:47",22.5,0.33,184,193,7.73,7.43,22.5,150,856794,858000,"Low",73,1,73,4,2,1,36,"Cladocera","Ceriodaphnia","2018","06","WY18",10.7170353444289,13.84,"No",6.97,"No",FALSE,"Low","May-Sept","Spring","Average"
"1628","STTD",2018-06-26,"9:47",22.5,0.33,184,193,7.73,7.43,22.5,150,856794,858000,"Low",73,1,73,4,1,1,38,"Cladocera","Chydorus","2018","06","WY18",5.35851767221443,13.84,"No",6.97,"No",FALSE,"Low","May-Sept","Spring","Average"
"1629","STTD",2018-06-26,"9:47",22.5,0.33,184,193,7.73,7.43,22.5,150,856794,858000,"Low",73,1,73,4,3,1,41,"Cladocera","Diaphanosoma","2018","06","WY18",16.0755530166433,13.84,"No",6.97,"No",FALSE,"Low","May-Sept","Spring","Average"
"1630","STTD",2018-06-26,"9:47",22.5,0.33,184,193,7.73,7.43,22.5,150,856794,858000,"Low",73,1,73,4,2,1,46,"Harpacticoids","Harpacticoids","2018","06","WY18",10.7170353444289,13.84,"No",6.97,"No",FALSE,"Low","May-Sept","Spring","Average"
"1631","SHR",2018-06-27,"9:35",21.6,1.25,100,106,7.57,8.58,4.9,150,854810,857000,"Low",43,1.3,43,2.5,217,1,1,"Microzooplankton_Nauplii","Rotifers","2018","06","WY18",150.8735749039,13.71,"No",6.98,"No",FALSE,"Low","May-Sept","Spring","Average"
"1632","SHR",2018-06-27,"9:35",21.6,1.25,100,106,7.57,8.58,4.9,150,854810,857000,"Low",43,1.3,43,2.5,13,1,3,"Microzooplankton_Nauplii","Copepod nauplii","2018","06","WY18",9.03850909562532,13.71,"No",6.98,"No",FALSE,"Low","May-Sept","Spring","Average"
"1633","SHR",2018-06-27,"9:35",21.6,1.25,100,106,7.57,8.58,4.9,150,854810,857000,"Low",43,1.3,43,2.5,1,1,6,"Microzooplankton_Nauplii","Ostracods","2018","06","WY18",0.695269930432717,13.71,"No",6.98,"No",FALSE,"Low","May-Sept","Spring","Average"
"1634","SHR",2018-06-27,"9:35",21.6,1.25,100,106,7.57,8.58,4.9,150,854810,857000,"Low",43,1.3,43,2.5,3,1,10,"Cyclopoids","Acanthocyclops vernalis adult","2018","06","WY18",4.01117267557337,13.71,"No",6.98,"No",FALSE,"Low","May-Sept","Spring","Average"
"1635","SHR",2018-06-27,"9:35",21.6,1.25,100,106,7.57,8.58,4.9,150,854810,857000,"Low",43,1.3,43,2.5,58,1,8,"Cyclopoids","Cyclopoid copepodid","2018","06","WY18",77.5493383944184,13.71,"No",6.98,"No",FALSE,"Low","May-Sept","Spring","Average"
"1636","SHR",2018-06-27,"9:35",21.6,1.25,100,106,7.57,8.58,4.9,150,854810,857000,"Low",43,1.3,43,2.5,1,1,104,"Cyclopoids","Mesocyclops edax","2018","06","WY18",1.33705755852446,13.71,"No",6.98,"No",FALSE,"Low","May-Sept","Spring","Average"
"1637","SHR",2018-06-27,"9:35",21.6,1.25,100,106,7.57,8.58,4.9,150,854810,857000,"Low",43,1.3,43,2.5,2,1,84,"Cyclopoids","Microcyclops rubellus","2018","06","WY18",2.67411511704891,13.71,"No",6.98,"No",FALSE,"Low","May-Sept","Spring","Average"
"1638","SHR",2018-06-27,"9:35",21.6,1.25,100,106,7.57,8.58,4.9,150,854810,857000,"Low",43,1.3,43,2.5,3,1,64,"Calanoids","Calanoid copepodids","2018","06","WY18",4.01117267557337,13.71,"No",6.98,"No",FALSE,"Low","May-Sept","Spring","Average"
"1639","SHR",2018-06-27,"9:35",21.6,1.25,100,106,7.57,8.58,4.9,150,854810,857000,"Low",43,1.3,43,2.5,47,1,43,"Cladocera","Alona","2018","06","WY18",62.8417052506494,13.71,"No",6.98,"No",FALSE,"Low","May-Sept","Spring","Average"
"1640","SHR",2018-06-27,"9:35",21.6,1.25,100,106,7.57,8.58,4.9,150,854810,857000,"Low",43,1.3,43,2.5,48,1,35,"Cladocera","Bosmina","2018","06","WY18",64.1787628091739,13.71,"No",6.98,"No",FALSE,"Low","May-Sept","Spring","Average"
"1641","SHR",2018-06-27,"9:35",21.6,1.25,100,106,7.57,8.58,4.9,150,854810,857000,"Low",43,1.3,43,2.5,1,1,39,"Cladocera","Camptocercus","2018","06","WY18",1.33705755852446,13.71,"No",6.98,"No",FALSE,"Low","May-Sept","Spring","Average"
"1642","SHR",2018-06-27,"9:35",21.6,1.25,100,106,7.57,8.58,4.9,150,854810,857000,"Low",43,1.3,43,2.5,1,1,36,"Cladocera","Ceriodaphnia","2018","06","WY18",1.33705755852446,13.71,"No",6.98,"No",FALSE,"Low","May-Sept","Spring","Average"
"1643","SHR",2018-06-27,"9:35",21.6,1.25,100,106,7.57,8.58,4.9,150,854810,857000,"Low",43,1.3,43,2.5,38,1,38,"Cladocera","Chydorus","2018","06","WY18",50.8081872239293,13.71,"No",6.98,"No",FALSE,"Low","May-Sept","Spring","Average"
"1644","SHR",2018-06-27,"9:35",21.6,1.25,100,106,7.57,8.58,4.9,150,854810,857000,"Low",43,1.3,43,2.5,1,1,41,"Cladocera","Diaphanosoma","2018","06","WY18",1.33705755852446,13.71,"No",6.98,"No",FALSE,"Low","May-Sept","Spring","Average"
