StationCode,Date,Time,Analyte,Result,Units,Method,Depth,Purpose
SHR,4/24/2018,10:50,VSS,2,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,4/24/2018,10:50,TSS,22,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,4/24/2018,10:50,TSS,23,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,4/24/2018,10:50,TKN,0.5,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,4/25/2018,10:23,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
STTD,4/25/2018,10:23,DisCalcium,30,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,4/25/2018,10:23,DisCalcium,31,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,4/25/2018,10:23,DisChloride,45,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,4/25/2018,10:23,DisNitrateNitrite,0.14,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
STTD,4/25/2018,10:23,DOC,8.7,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
STTD,4/25/2018,10:23,TOC,8.8,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
STTD,4/25/2018,10:23,DON,0.6,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
STTD,4/25/2018,10:23,DOP,0.22,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
STTD,4/25/2018,10:23,TOP,0.27,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,4/25/2018,10:23,DisSilica,13.3,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,4/25/2018,10:23,DisSilica,13.4,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,4/25/2018,10:23,TSS,22,mg/L,EPA 160.2 [1]*,0,Normal Sample
STTD,4/25/2018,10:23,VSS,3,mg/L,EPA 160.4 [1]*,0,Normal Sample
STTD,4/25/2018,10:23,TDS,383,mg/L,Std Method 2540 C [1]*,0,Normal Sample
STTD,4/25/2018,10:23,TKN,1,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
LIS,4/25/2018,12:59,DisAmmonia,0.01,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,4/25/2018,12:59,DisCalcium,34,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,4/25/2018,12:59,DisChloride,55,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
LIS,4/25/2018,12:59,DisNitrateNitrite,0.5,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
LIS,4/25/2018,12:59,DOC,7.7,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
LIS,4/25/2018,12:59,TOC,8,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
LIS,4/25/2018,12:59,DON,0.6,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
LIS,4/25/2018,12:59,DOP,0.39,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
LIS,4/25/2018,12:59,TOP,0.46,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
LIS,4/25/2018,12:59,DisSilica,15,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,4/25/2018,12:59,TSS,32,mg/L,EPA 160.2 [1]*,0,Normal Sample
LIS,4/25/2018,12:59,VSS,5,mg/L,EPA 160.4 [1]*,0,Normal Sample
LIS,4/25/2018,12:59,TDS,439,mg/L,Std Method 2540 C [1]*,0,Normal Sample
LIS,4/25/2018,12:59,TKN,1,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,5/1/2018,9:40,DisAmmonia,0.04,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
STTD,5/1/2018,9:40,DisCalcium,32,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,5/1/2018,9:40,DisChloride,50,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,5/1/2018,9:40,DisNitrateNitrite,0.21,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
STTD,5/1/2018,9:40,TOC,8.1,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
STTD,5/1/2018,9:40,DOC,7.8,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
STTD,5/1/2018,9:40,DON,0.5,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
STTD,5/1/2018,9:40,DOP,0.29,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
STTD,5/1/2018,9:40,TOP,0.43,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,5/1/2018,9:40,DisSilica,11.1,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,5/1/2018,9:40,TDS,400,mg/L,Std Method 2540 C [1]*,0,Normal Sample
STTD,5/1/2018,9:40,TSS,38,mg/L,EPA 160.2 [1]*,0,Normal Sample
STTD,5/1/2018,9:40,VSS,4,mg/L,EPA 160.4 [1]*,0,Normal Sample
STTD,5/1/2018,9:40,TKN,1.1,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
LIS,5/1/2018,12:05,DisAmmonia,0.03,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,5/1/2018,12:05,DisCalcium,33,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,5/1/2018,12:05,DisChloride,49,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
LIS,5/1/2018,12:05,DisNitrateNitrite,0.47,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
LIS,5/1/2018,12:05,TOC,6.9,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
LIS,5/1/2018,12:05,DOC,6.8,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
LIS,5/1/2018,12:05,DON,0.5,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
LIS,5/1/2018,12:05,DOP,0.37,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
LIS,5/1/2018,12:05,TOP,0.45,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
LIS,5/1/2018,12:05,DisSilica,13.9,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,5/1/2018,12:05,TDS,427,mg/L,Std Method 2540 C [1]*,0,Normal Sample
LIS,5/1/2018,12:05,TSS,37,mg/L,EPA 160.2 [1]*,0,Normal Sample
LIS,5/1/2018,12:05,VSS,4,mg/L,EPA 160.4 [1]*,0,Normal Sample
LIS,5/1/2018,12:05,TKN,0.8,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
SHR,5/2/2018,10:12,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
SHR,5/2/2018,10:12,DisCalcium,12,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,5/2/2018,10:12,DisChloride,5,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
SHR,5/2/2018,10:12,DisChloride,5,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
SHR,5/2/2018,10:12,DisNitrateNitrite,0.04,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
SHR,5/2/2018,10:12,DOC,1.9,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
SHR,5/2/2018,10:12,TOC,1.9,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
SHR,5/2/2018,10:12,DON,< R.L.,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
SHR,5/2/2018,10:12,DOP,0.03,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
SHR,5/2/2018,10:12,TOP,0.03,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
SHR,5/2/2018,10:12,DisSilica,17.6,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,5/2/2018,10:12,TDS,86,mg/L,Std Method 2540 C [1]*,0,Normal Sample
SHR,5/2/2018,10:12,VSS,1,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,5/2/2018,10:12,VSS,1,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,5/2/2018,10:12,TSS,6,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,5/2/2018,10:12,TSS,6,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,5/2/2018,10:12,TKN,0.1,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,5/15/2018,9:24,DisAmmonia,0.03,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
STTD,5/15/2018,9:24,DisCalcium,25,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,5/15/2018,9:24,DisChloride,35,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,5/15/2018,9:24,DisChloride,35,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,5/15/2018,9:24,DisNitrateNitrite,0.16,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
STTD,5/15/2018,9:24,DOC,6.8,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
STTD,5/15/2018,9:24,TOC,6.4,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
STTD,5/15/2018,9:24,DON,0.4,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
STTD,5/15/2018,9:24,DOP,0.27,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
STTD,5/15/2018,9:24,TOP,0.3,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,5/15/2018,9:24,DisSilica,8.8,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,5/15/2018,9:24,VSS,5,mg/L,EPA 160.4 [1]*,0,Normal Sample
STTD,5/15/2018,9:24,TDS,292,mg/L,Std Method 2540 C [1]*,0,Normal Sample
STTD,5/15/2018,9:24,TSS,36,mg/L,EPA 160.2 [1]*,0,Normal Sample
STTD,5/15/2018,9:24,TDS,292,mg/L,Std Method 2540 C [1]*,0,Normal Sample
STTD,5/15/2018,9:24,TKN,0.6,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
LIS,5/15/2018,11:27,DisAmmonia,0.04,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,5/15/2018,11:27,DisCalcium,34,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,5/15/2018,11:27,DisChloride,54,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
LIS,5/15/2018,11:27,DisNitrateNitrite,0.53,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
LIS,5/15/2018,11:27,DOC,5.9,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
LIS,5/15/2018,11:27,TOC,5.8,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
LIS,5/15/2018,11:27,DON,0.5,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
LIS,5/15/2018,11:27,DOP,0.47,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
LIS,5/15/2018,11:27,TOP,0.49,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
LIS,5/15/2018,11:27,DisSilica,20.2,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,5/15/2018,11:27,TSS,46,mg/L,EPA 160.2 [1]*,0,Normal Sample
LIS,5/15/2018,11:27,VSS,7,mg/L,EPA 160.4 [1]*,0,Normal Sample
LIS,5/15/2018,11:27,TDS,408,mg/L,Std Method 2540 C [1]*,0,Normal Sample
LIS,5/15/2018,11:27,TKN,0.8,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
SHR,5/16/2018,9:47,DisAmmonia,0.01,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
SHR,5/16/2018,9:47,DisCalcium,11,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,5/16/2018,9:47,DisChloride,4,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
SHR,5/16/2018,9:47,DisNitrateNitrite,0.04,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
SHR,5/16/2018,9:47,DOC,1.6,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
SHR,5/16/2018,9:47,TOC,1.6,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
SHR,5/16/2018,9:47,DON,< R.L.,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
SHR,5/16/2018,9:47,DOP,0.03,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
SHR,5/16/2018,9:47,TOP,0.04,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
SHR,5/16/2018,9:47,DisSilica,17.2,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,5/16/2018,9:47,TDS,74,mg/L,Std Method 2540 C [1]*,0,Normal Sample
SHR,5/16/2018,9:47,VSS,1,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,5/16/2018,9:47,VSS,1,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,5/16/2018,9:47,TSS,4,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,5/16/2018,9:47,TSS,4,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,5/16/2018,9:47,TKN,0.1,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
SHR,5/29/2018,9:46,DisAmmonia,0.02,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
SHR,5/29/2018,9:46,DisCalcium,12,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,5/29/2018,9:46,DisChloride,6,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
SHR,5/29/2018,9:46,DisNitrateNitrite,0.06,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
SHR,5/29/2018,9:46,TOC,2.1,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
SHR,5/29/2018,9:46,DOC,1.9,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
SHR,5/29/2018,9:46,DON,< R.L.,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
SHR,5/29/2018,9:46,DOP,0.04,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
SHR,5/29/2018,9:46,TOP,0.04,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
SHR,5/29/2018,9:46,DisSilica,18.8,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,5/29/2018,9:46,VSS,2,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,5/29/2018,9:46,TDS,88,mg/L,Std Method 2540 C [1]*,0,Normal Sample
SHR,5/29/2018,9:46,TSS,14,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,5/29/2018,9:46,TSS,14,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,5/29/2018,9:46,VSS,2,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,5/29/2018,9:46,TDS,88,mg/L,Std Method 2540 C [1]*,0,Normal Sample
SHR,5/29/2018,9:46,TKN,0.2,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,5/30/2018,11:40,DisAmmonia,0.04,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
STTD,5/30/2018,11:40,DisCalcium,14,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,5/30/2018,11:40,DisChloride,15,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,5/30/2018,11:40,DisChloride,15,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,5/30/2018,11:40,DisNitrateNitrite,0.09,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
STTD,5/30/2018,11:40,DOC,3.6,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
STTD,5/30/2018,11:40,TOC,3.9,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
STTD,5/30/2018,11:40,DON,0.2,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
STTD,5/30/2018,11:40,DOP,0.17,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
STTD,5/30/2018,11:40,TOP,0.19,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,5/30/2018,11:40,DisSilica,7.2,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,5/30/2018,11:40,TSS,19,mg/L,EPA 160.2 [1]*,0,Normal Sample
STTD,5/30/2018,11:40,VSS,3,mg/L,EPA 160.4 [1]*,0,Normal Sample
STTD,5/30/2018,11:40,TDS,138,mg/L,Std Method 2540 C [1]*,0,Normal Sample
STTD,5/30/2018,11:40,TKN,0.4,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
LIS,5/30/2018,1:00,DisAmmonia,0.02,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,5/30/2018,1:00,DisCalcium,35,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,5/30/2018,1:00,DisChloride,56,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
LIS,5/30/2018,1:00,DisNitrateNitrite,0.24,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
LIS,5/30/2018,1:00,TOC,7.2,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
LIS,5/30/2018,1:00,DOC,7.2,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
LIS,5/30/2018,1:00,DON,0.5,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
LIS,5/30/2018,1:00,DOP,0.37,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
LIS,5/30/2018,1:00,TOP,0.45,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
LIS,5/30/2018,1:00,DisSilica,15.3,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,5/30/2018,1:00,TDS,445,mg/L,Std Method 2540 C [1]*,0,Normal Sample
LIS,5/30/2018,1:00,TSS,56,mg/L,EPA 160.2 [1]*,0,Normal Sample
LIS,5/30/2018,1:00,VSS,8,mg/L,EPA 160.4 [1]*,0,Normal Sample
LIS,5/30/2018,1:00,TKN,0.8,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,6/12/2018,10:35,DisAmmonia,0.03,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
STTD,6/12/2018,10:35,DisCalcium,12,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,6/12/2018,10:35,DisChloride,13,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,6/12/2018,10:35,DisChloride,13,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,6/12/2018,10:35,DisNitrateNitrite,0.07,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
STTD,6/12/2018,10:35,TOC,4,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
STTD,6/12/2018,10:35,DON,0.3,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
STTD,6/12/2018,10:35,DOP,0.23,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
STTD,6/12/2018,10:35,TOP,0.28,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,6/12/2018,10:35,DisSilica,8,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,6/12/2018,10:35,VSS,4,mg/L,EPA 160.4 [1]*,0,Normal Sample
STTD,6/12/2018,10:35,TDS,127,mg/L,Std Method 2540 C [1]*,0,Normal Sample
STTD,6/12/2018,10:35,TSS,25,mg/L,EPA 160.2 [1]*,0,Normal Sample
STTD,6/12/2018,10:35,TKN,0.4,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
LIS,6/12/2018,12:38,DisAmmonia,0.01,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,6/12/2018,12:38,DisCalcium,18,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,6/12/2018,12:38,DisCalcium,18,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,6/12/2018,12:38,DisChloride,26,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
LIS,6/12/2018,12:38,DisNitrateNitrite,0.19,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
LIS,6/12/2018,12:38,TOC,5.7,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
LIS,6/12/2018,12:38,DOC,5.2,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
LIS,6/12/2018,12:38,DON,0.4,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
LIS,6/12/2018,12:38,DOP,0.25,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
LIS,6/12/2018,12:38,TOP,0.35,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
LIS,6/12/2018,12:38,DisSilica,9.7,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,6/12/2018,12:38,DisSilica,9.9,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,6/12/2018,12:38,TDS,236,mg/L,Std Method 2540 C [1]*,0,Normal Sample
LIS,6/12/2018,12:38,TSS,59,mg/L,EPA 160.2 [1]*,0,Normal Sample
LIS,6/12/2018,12:38,VSS,10,mg/L,EPA 160.4 [1]*,0,Normal Sample
LIS,6/12/2018,12:38,TKN,0.7,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
SHR,6/13/2018,9:40,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
SHR,6/13/2018,9:40,DisCalcium,10,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,6/13/2018,9:40,DisChloride,4,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
SHR,6/13/2018,9:40,DisNitrateNitrite,0.05,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
SHR,6/13/2018,9:40,TOC,1.8,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
SHR,6/13/2018,9:40,DOC,1.7,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
SHR,6/13/2018,9:40,DON,< R.L.,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
SHR,6/13/2018,9:40,DOP,0.04,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
SHR,6/13/2018,9:40,TOP,0.04,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
SHR,6/13/2018,9:40,DisSilica,16.3,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,6/13/2018,9:40,TSS,8,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,6/13/2018,9:40,VSS,2,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,6/13/2018,9:40,TDS,79,mg/L,Std Method 2540 C [1]*,0,Normal Sample
SHR,6/13/2018,9:40,TDS,79,mg/L,Std Method 2540 C [1]*,0,Normal Sample
SHR,6/13/2018,9:40,TSS,8,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,6/13/2018,9:40,VSS,2,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,6/13/2018,9:40,TKN,< R.L.,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,6/26/2018,9:47,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
STTD,6/26/2018,9:47,DisCalcium,11,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,6/26/2018,9:47,DisChloride,10,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,6/26/2018,9:47,DisChloride,10,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,6/26/2018,9:47,DisNitrateNitrite,0.06,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
STTD,6/26/2018,9:47,TOC,3.4,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
STTD,6/26/2018,9:47,DOC,3.6,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
STTD,6/26/2018,9:47,DON,0.3,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
STTD,6/26/2018,9:47,DOP,0.18,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
STTD,6/26/2018,9:47,TOP,0.22,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,6/26/2018,9:47,DisSilica,10.7,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,6/26/2018,9:47,TDS,112,mg/L,Std Method 2540 C [1]*,0,Normal Sample
STTD,6/26/2018,9:47,TSS,25,mg/L,EPA 160.2 [1]*,0,Normal Sample
STTD,6/26/2018,9:47,VSS,5,mg/L,EPA 160.4 [1]*,0,Normal Sample
STTD,6/26/2018,9:47,TKN,0.6,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
LIS,6/26/2018,12:01,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,6/26/2018,12:01,DisCalcium,13,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,6/26/2018,12:01,DisChloride,14,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
LIS,6/26/2018,12:01,DisNitrateNitrite,0.14,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
LIS,6/26/2018,12:01,TOC,3.7,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
LIS,6/26/2018,12:01,DOC,3.9,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
LIS,6/26/2018,12:01,DON,0.3,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
LIS,6/26/2018,12:01,DOP,0.23,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
LIS,6/26/2018,12:01,TOP,0.29,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
LIS,6/26/2018,12:01,DisSilica,11.2,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,6/26/2018,12:01,TDS,147,mg/L,Std Method 2540 C [1]*,0,Normal Sample
LIS,6/26/2018,12:01,TSS,48,mg/L,EPA 160.2 [1]*,0,Normal Sample
LIS,6/26/2018,12:01,VSS,6,mg/L,EPA 160.4 [1]*,0,Normal Sample
LIS,6/26/2018,12:01,TKN,0.6,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
SHR,6/27/2018,9:35,DisAmmonia,< R.L.,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
SHR,6/27/2018,9:35,DisCalcium,9,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,6/27/2018,9:35,DisChloride,3,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
SHR,6/27/2018,9:35,DisNitrateNitrite,0.02,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
