Date,Time,StationCode,StationCode_original,Purpose,Depth,VolumeReceived,VolumeAnalyzed,PercentOfSampleCounted,FieldOfView,Slide_ChamberArea,AreaCounted,NumberOf FieldsCounted,Factor,BSA_TaxonID,Taxon,Diatom/SoftBody,Genus,Species,Synonym,UnitAbundance,NumberOfTotalCells,Colony_Filament_IndividualGroupCode,Comments,Shape,Biovolume1,Biovolume2,Biovolume3,Biovolume4,Biovolume5,Biovolume6,Biovolume7,Biovolume8,Biovolume9,Biovolume10,avg biovolume,Biovolume Density
2/13/2018,3:24,LIS,LIS,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.348732495,5,450.4297771,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,3,3,i,High sediment and moderate detritus.,cylinder,241.4255578,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.4255578,326235.7806
2/13/2018,3:24,LIS,LIS,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.348732495,5,450.4297771,664,Nitzschia acicularis,Diatom,Nitzschia,acicularis,NA,1,1,i,High sediment and moderate detritus.,prism on parallelogram,340.0855,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.0855,153184.636
2/13/2018,3:24,LIS,LIS,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.348732495,5,450.4297771,720,Nitzschia linearis,Diatom,Nitzschia,linearis,NA,1,1,i,High sediment and moderate detritus.,prism on parallelogram,770.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,770.525,347067.404
2/13/2018,3:24,LIS,LIS,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.348732495,5,450.4297771,749,Nitzschia sp.,Diatom,Nitzschia,sp.,NA,2,2,i,High sediment and moderate detritus.,prism on parallelogram,125.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.8,113328.1319
2/13/2018,3:24,LIS,LIS,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.348732495,5,450.4297771,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,59,59,i,High sediment and moderate detritus.,sphere,24.02411153,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.02411153,638449.3369
2/13/2018,3:24,LIS,LIS,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.348732495,5,450.4297771,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,NA,3,3,i,High sediment and moderate detritus.,2 cones,9.609898663,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.609898663,12985.75354
2/13/2018,3:24,LIS,LIS,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.348732495,5,450.4297771,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,NA,1,1,i,High sediment and moderate detritus.,2 cones,2.37504204,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37504204,1069.789657
2/13/2018,3:24,LIS,LIS,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.348732495,5,450.4297771,1140,Monoraphidium tortile,Soft Body,Monoraphidium,tortile,NA,2,2,i,High sediment and moderate detritus.,2 cones,17.35833195,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.35833195,15637.41918
2/13/2018,3:24,LIS,LIS,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.348732495,5,450.4297771,1191,Pyramimonas sp.,Soft Body,Pyramimonas,sp.,NA,2,2,i,High sediment and moderate detritus.,cone,154.8301216,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.8301216,139480.1943
2/13/2018,3:24,LIS,LIS,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.348732495,5,450.4297771,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,NA,1,1,i,High sediment and moderate detritus.,prolate spheroid,106.7302843,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.7302843,48074.49817
2/13/2018,3:24,LIS,LIS,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.348732495,5,450.4297771,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,NA,3,3,i,High sediment and moderate detritus.,cone + half sphere,274.8509172,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.8509172,371403.1121
2/13/2018,3:24,LIS,LIS,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.348732495,5,450.4297771,1352,cf. Cryptomonas sp.,Soft Body,Cryptomonas,sp.,NA,1,1,i,High sediment and moderate detritus.,prolate spheroid,4667.841443,NA,NA,NA,NA,NA,NA,NA,NA,NA,4667.841443,2102534.781
2/13/2018,3:24,LIS,LIS,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.348732495,5,450.4297771,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,11,11,i,High sediment and moderate detritus.,cone + half sphere,106.6093414,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.6093414,528220.2407
2/13/2018,3:24,LIS,LIS,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.348732495,5,450.4297771,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,408,825,c,High sediment and moderate detritus.,sphere,0.268082347,0.381703185,0.179594228,0.179594228,0.11309724,0.11309724,0.268082347,0.179594228,0.179594228,0.523598333,0.23860376,88666.24686
1/30/2018,2:43,STTD,STTD,Normal,NA,61.5,2,0.032520325,0.069746499,314.159,0.348732495,5,450.4297771,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,1,1,i,Moderate sediment and low detritus. Many broken diatoms.,cylinder,541.9054255,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.9054255,244090.34
1/30/2018,2:43,STTD,STTD,Normal,NA,61.5,2,0.032520325,0.069746499,314.159,0.348732495,5,450.4297771,412,Geissleria decussis,Diatom,Geissleria,decussis,NA,1,1,i,Moderate sediment and low detritus. Many broken diatoms.,elliptic prism,784.3796248,NA,NA,NA,NA,NA,NA,NA,NA,NA,784.3796248,353307.9396
1/30/2018,2:43,STTD,STTD,Normal,NA,61.5,2,0.032520325,0.069746499,314.159,0.348732495,5,450.4297771,720,Nitzschia linearis,Diatom,Nitzschia,linearis,NA,1,1,i,Moderate sediment and low detritus. Many broken diatoms.,prism on parallelogram,1036,NA,NA,NA,NA,NA,NA,NA,NA,NA,1036,466645.2491
1/30/2018,2:43,STTD,STTD,Normal,NA,61.5,2,0.032520325,0.069746499,314.159,0.348732495,5,450.4297771,749,Nitzschia sp.,Diatom,Nitzschia,sp.,NA,1,1,i,Moderate sediment and low detritus. Many broken diatoms.,prism on parallelogram,76.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.664,34531.74843
1/30/2018,2:43,STTD,STTD,Normal,NA,61.5,2,0.032520325,0.069746499,314.159,0.348732495,5,450.4297771,1860,Skeletonema cf. potamos,Diatom,Skeletonema,potamos,NA,1,1,i,Moderate sediment and low detritus. Many broken diatoms.,cylinder + 2 half spheres,73.96716576,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.96716576,33317.01399
1/30/2018,2:43,STTD,STTD,Normal,NA,61.5,2,0.032520325,0.069746499,314.159,0.348732495,5,450.4297771,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,63,63,i,Moderate sediment and low detritus. Many broken diatoms.,sphere,15.29855475,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.29855475,434128.2502
1/30/2018,2:43,STTD,STTD,Normal,NA,61.5,2,0.032520325,0.069746499,314.159,0.348732495,5,450.4297771,1132,Monoraphidium arcuatum,Soft Body,Monoraphidium,arcuatum,NA,3,3,i,Moderate sediment and low detritus. Many broken diatoms.,2 cones,22.43599328,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.43599328,30317.51836
1/30/2018,2:43,STTD,STTD,Normal,NA,61.5,2,0.032520325,0.069746499,314.159,0.348732495,5,450.4297771,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,NA,1,1,i,Moderate sediment and low detritus. Many broken diatoms.,2 cones,22.31785536,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.31785536,10052.62662
1/30/2018,2:43,STTD,STTD,Normal,NA,61.5,2,0.032520325,0.069746499,314.159,0.348732495,5,450.4297771,1191,Pyramimonas sp.,Soft Body,Pyramimonas,sp.,NA,2,2,i,Moderate sediment and low detritus. Many broken diatoms.,cone,316.3667851,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.3667851,285002.041
1/30/2018,2:43,STTD,STTD,Normal,NA,61.5,2,0.032520325,0.069746499,314.159,0.348732495,5,450.4297771,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,NA,1,1,i,Moderate sediment and low detritus. Many broken diatoms.,prolate spheroid,41.62973269,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.62973269,18751.27122
1/30/2018,2:43,STTD,STTD,Normal,NA,61.5,2,0.032520325,0.069746499,314.159,0.348732495,5,450.4297771,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,5,5,i,Moderate sediment and low detritus. Many broken diatoms.,cone + half sphere,131.1759281,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.1759281,295427.7203
1/30/2018,2:43,STTD,STTD,Normal,NA,61.5,2,0.032520325,0.069746499,314.159,0.348732495,5,450.4297771,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,450,909,c,Moderate sediment and low detritus. Many broken diatoms.,sphere,0.11309724,0.11309724,0.179594228,0.268082347,0.179594228,0.268082347,0.381703185,0.11309724,0.268082347,0.381703185,0.226613359,92784.72482
11/28/2017,2:05,SHR,SHER,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.69746499,10,225.2148886,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,NA,3,3,i,Low sediment and detritus. Many broken diatoms. Ciliates observed.,elliptic prism,153.8122464,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.8122464,103922.4238
11/28/2017,2:05,SHR,SHER,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.69746499,10,225.2148886,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,1,1,i,Low sediment and detritus. Many broken diatoms. Ciliates observed.,cylinder,159.1309583,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.1309583,35838.66105
11/28/2017,2:05,SHR,SHER,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.69746499,10,225.2148886,750,Nitzschia spp.,Diatom,Nitzschia,spp.,NA,3,3,i,Low sediment and detritus. Many broken diatoms. Ciliates observed.,prism on parallelogram,143.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.22,96765.82904
11/28/2017,2:05,SHR,SHER,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.69746499,10,225.2148886,1007,Ulnaria ulna,Diatom,Ulnaria,ulna,NA,1,1,i,Fragment. Low sediment and detritus. Many broken diatoms. Ciliates observed.,elliptic prism,543.5327691,NA,NA,NA,NA,NA,NA,NA,NA,NA,543.5327691,122411.672
11/28/2017,2:05,SHR,SHER,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.69746499,10,225.2148886,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,52,52,i,Low sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,18.8165533,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8165533,220363.9337
11/28/2017,2:05,SHR,SHER,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.69746499,10,225.2148886,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,364,729,c,Low sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,0.27,0.18,0.27,0.11,0.38,0.18,0.18,0.11,0.52,0.27,0.247,40552.86849
11/28/2017,2:05,SHR,SHER,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.69746499,10,225.2148886,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,NA,16,16,i,Low sediment and detritus. Many broken diatoms. Ciliates observed.,cone + half sphere,126.5840859,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.5840859,456137.9329
11/28/2017,2:05,SHR,SHER,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.69746499,10,225.2148886,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,1,1,i,Low sediment and detritus. Many broken diatoms. Ciliates observed.,cone + half sphere,538.6797979,NA,NA,NA,NA,NA,NA,NA,NA,NA,538.6797979,121318.7107
2/14/2018,2:02,SHR,SHER,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.488225493,7,321.7355551,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,3,3,i,Moderate sediment and low detritus.,cylinder,50.95769721,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.95769721,49184.709
2/14/2018,2:02,SHR,SHER,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.488225493,7,321.7355551,374,Fragilaria capucina,Diatom,Fragilaria,capucina,NA,2,2,i,Moderate sediment and low detritus.,elliptic prism,422.1825721,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.1825721,271662.2884
2/14/2018,2:02,SHR,SHER,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.488225493,7,321.7355551,749,Nitzschia sp.,Diatom,Nitzschia,sp.,NA,1,1,i,Moderate sediment and low detritus.,prism on parallelogram,313.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.575,100888.2267
2/14/2018,2:02,SHR,SHER,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.488225493,7,321.7355551,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,38,38,i,Moderate sediment and low detritus.,sphere,24.02411153,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.02411153,293717.6126
2/14/2018,2:02,SHR,SHER,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.488225493,7,321.7355551,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,2,2,i,Moderate sediment and low detritus.,cone + half sphere,211.9526053,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.9526053,136385.3782
2/14/2018,2:02,SHR,SHER,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.488225493,7,321.7355551,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,1,1,i,Moderate sediment and low detritus.,cone + half sphere,159.1309583,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.1309583,51198.0872
2/14/2018,2:02,SHR,SHER,Normal,NA,62,2,0.032258065,0.069746499,314.159,0.488225493,7,321.7355551,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,363,733,c,Moderate sediment and low detritus.,sphere,0.268082347,0.381703185,0.179594228,0.179594228,0.268082347,0.268082347,0.11309724,0.11309724,0.381703185,0.381703185,0.253473953,59777.31037
1/30/2018,5:05,LIS,LIS,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.348732495,5,450.4297771,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,5,5,i,High sediment and moderate detritus. Ciliates observed.,cylinder,174.7633782,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.7633782,393593.1474
1/30/2018,5:05,LIS,LIS,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.348732495,5,450.4297771,1007,Ulnaria ulna,Diatom,Ulnaria,ulna,NA,1,1,i,Fragment. High sediment and moderate detritus. Ciliates observed.,elliptic prism,632.3973546,NA,NA,NA,NA,NA,NA,NA,NA,NA,632.3973546,284850.5995
1/30/2018,5:05,LIS,LIS,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.348732495,5,450.4297771,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,68,68,i,High sediment and moderate detritus. Ciliates observed.,sphere,18.14057529,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.14057529,555631.7593
1/30/2018,5:05,LIS,LIS,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.348732495,5,450.4297771,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,NA,5,5,i,High sediment and moderate detritus. Ciliates observed.,2 cones,14.11291449,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.11291449,31784.38464
1/30/2018,5:05,LIS,LIS,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.348732495,5,450.4297771,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,NA,3,3,i,High sediment and moderate detritus. Ciliates observed.,prolate spheroid,55.8651671,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8651671,75490.00429
1/30/2018,5:05,LIS,LIS,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.348732495,5,450.4297771,1692,Kephyrion sp.,Soft Body,Kephyrion,sp.,NA,1,1,i,High sediment and moderate detritus. Ciliates observed.,prolate spheroid,75.33951699,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.33951699,33935.16184
1/30/2018,5:05,LIS,LIS,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.348732495,5,450.4297771,1352,cf. Cryptomonas sp.,Soft Body,Cryptomonas,sp.,NA,2,2,i,High sediment and moderate detritus. Ciliates observed.,prolate spheroid,695.9148066,NA,NA,NA,NA,NA,NA,NA,NA,NA,695.9148066,626921.5024
1/30/2018,5:05,LIS,LIS,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.348732495,5,450.4297771,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,6,6,i,High sediment and moderate detritus. Ciliates observed.,cone + half sphere,124.6800603,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.6800603,336957.6706
1/30/2018,5:05,LIS,LIS,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.348732495,5,450.4297771,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,429,862,c,High sediment and moderate detritus. Ciliates observed.,sphere,0.179594228,0.268082347,0.381703185,0.268082347,0.179594228,0.11309724,0.11309724,0.179594228,0.381703185,0.381703185,0.244625141,94980.71806
1/30/2018,5:05,LIS,LIS,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.348732495,5,450.4297771,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,NA,2,12,c,High sediment and moderate detritus. Ciliates observed.,sphere,7.23822336,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.23822336,39123.73602
2/27/2018,2:17,SHR,SHR,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.488225493,7,321.7355551,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,NA,2,2,i,Moderate sediment and low detritus.,elliptic prism,118.3892484,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.3892484,76180.0611
2/27/2018,2:17,SHR,SHR,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.488225493,7,321.7355551,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,2,2,i,Moderate sediment and low detritus.,cylinder,342.7229253,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.7229253,220532.3012
2/27/2018,2:17,SHR,SHR,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.488225493,7,321.7355551,631,Navicula sp.,Diatom,Navicula,sp.,NA,1,1,i,Girdle view. Moderate sediment and low detritus.,elliptic prism,421.4819976,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.4819976,135605.7445
2/27/2018,2:17,SHR,SHR,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.488225493,7,321.7355551,693,Nitzschia dissipata,Diatom,Nitzschia,dissipata,NA,1,1,i,Moderate sediment and low detritus.,prism on parallelogram,236.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.578,76115.55415
2/27/2018,2:17,SHR,SHR,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.488225493,7,321.7355551,749,Nitzschia sp.,Diatom,Nitzschia,sp.,NA,1,1,i,Moderate sediment and low detritus.,prism on parallelogram,103.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.415,33272.28243
2/27/2018,2:17,SHR,SHR,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.488225493,7,321.7355551,1007,Ulnaria ulna,Diatom,Ulnaria,ulna,NA,2,2,i,Fragment. Moderate sediment and low detritus.,elliptic prism,385.8656936,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.8656936,248293.4262
2/27/2018,2:17,SHR,SHR,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.488225493,7,321.7355551,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,48,48,i,Moderate sediment and low detritus.,sphere,15.00246198,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.00246198,231687.6208
2/27/2018,2:17,SHR,SHR,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.488225493,7,321.7355551,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,NA,1,1,i,Moderate sediment and low detritus.,2 cones,10.22116307,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.22116307,3288.511574
2/27/2018,2:17,SHR,SHR,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.488225493,7,321.7355551,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,NA,1,1,i,Moderate sediment and low detritus.,prolate spheroid,118.8468733,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.8468733,38237.26475
2/27/2018,2:17,SHR,SHR,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.488225493,7,321.7355551,1692,Kephyrion sp.,Soft Body,Kephyrion,sp.,NA,1,1,i,Moderate sediment and low detritus.,prolate spheroid,106.7302843,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.7302843,34338.92727
2/27/2018,2:17,SHR,SHR,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.488225493,7,321.7355551,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,NA,6,6,i,Moderate sediment and low detritus.,cone + half sphere,120.3438409,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.3438409,232313.3547
2/27/2018,2:17,SHR,SHR,Normal,NA,61,2,0.032786885,0.069746499,314.159,0.488225493,7,321.7355551,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,366,740,c,Moderate sediment and low detritus.,sphere,0.381703185,0.179594228,0.179594228,0.268082347,0.11309724,0.11309724,0.523598333,0.179594228,0.268082347,0.268082347,0.247452572,58914.57513
2/28/2018,1:45,STTD,STTD,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,19,19,i,Low sediment and moderate detritus.,cylinder,227.437293,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.437293,1622038.379
2/28/2018,1:45,STTD,STTD,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,60,60,i,Low sediment and moderate detritus.,sphere,21.68835193,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.68835193,488453.9763
2/28/2018,1:45,STTD,STTD,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1119,Lagerheimia genevensis,Soft Body,Lagerheimia,genevensis,NA,1,1,i,Low sediment and moderate detritus.,ellipsoid,17.592904,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.592904,6603.639856
2/28/2018,1:45,STTD,STTD,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,NA,8,8,i,Low sediment and moderate detritus.,2 cones,9.494069287,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.494069287,28509.41009
2/28/2018,1:45,STTD,STTD,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,NA,1,1,i,Low sediment and moderate detritus.,2 cones,7.344513822,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.344513822,2756.823103
2/28/2018,1:45,STTD,STTD,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1140,Monoraphidium tortile,Soft Body,Monoraphidium,tortile,NA,1,1,i,Low sediment and moderate detritus.,2 cones,5.51349045,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.51349045,2069.533562
2/28/2018,1:45,STTD,STTD,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,NA,3,3,i,Low sediment and moderate detritus.,prolate spheroid,70.17697317,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.17697317,79024.49596
2/28/2018,1:45,STTD,STTD,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1895,Kephyrion spp.,Soft Body,Kephyrion,spp.,NA,4,4,i,Low sediment and moderate detritus.,prolate spheroid,175.3258547,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.3258547,263239.9522
2/28/2018,1:45,STTD,STTD,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,NA,1,1,i,Low sediment and moderate detritus.,cone + half sphere,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.49403061,4314.378038
2/28/2018,1:45,STTD,STTD,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1352,cf. Cryptomonas sp.,Soft Body,Cryptomonas,sp.,NA,2,2,i,Low sediment and moderate detritus.,prolate spheroid,725.2360515,NA,NA,NA,NA,NA,NA,NA,NA,NA,725.2360515,544446.5217
2/28/2018,1:45,STTD,STTD,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,1,1,i,Low sediment and moderate detritus.,cone + half sphere,307.944935,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.944935,115589.6404
2/28/2018,1:45,STTD,STTD,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,6,6,i,Low sediment and moderate detritus.,cone + half sphere,103.3722157,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.3722157,232809.6204
2/28/2018,1:45,STTD,STTD,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,296,598,c,Low sediment and moderate detritus.,sphere,0.179594228,0.179594228,0.11309724,0.11309724,0.268082347,0.268082347,0.381703185,0.11309724,0.179594228,0.381703185,0.217764547,48880.33875
2/28/2018,1:45,STTD,STTD,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,NA,1,19,f,Low sediment and moderate detritus.,cylinder,0.322327134,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.322327134,2298.774203
2/28/2018,1:45,STTD,STTD,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1545,Euglena sp.,Soft Body,Euglena,sp.,NA,2,2,i,Low sediment and moderate detritus.,half ellipsoid + cone on an elliptic base,1425.66925,NA,NA,NA,NA,NA,NA,NA,NA,NA,1425.66925,1070273.138
2/28/2018,1:45,STTD,STTD,Normal,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1824,Strobilidium sp.,Ciliophora,Strobilidium,sp.,NA,1,1,i,Low sediment and moderate detritus.,prolate spheroid,30821.0237,NA,NA,NA,NA,NA,NA,NA,NA,NA,30821.0237,11568922.36
2/13/2018,1:15,STTD,STTD,Normal,NA,62.5,2,0.032,0.069746499,314.159,0.348732495,5,450.4297771,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,6,6,i,High sediment and moderate detritus. Ciliates observed.,cylinder,176.506791,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.506791,477023.4872
