Station Code,Date,Time,WaterTemperature,SecchiDiskDepth,EC,SpCnd,pH,DO,Turbidity,ZoopNetType,150_ZoopStartMeter,150_ZoopEndMeter,FlowMeterSpeed,VolMeso,SubMeso,VolMicro,SubMicro,50_ZoopStartMeter,50_ZoopEndMeter,50_SubMeso,50_VolMicro,50_SubMicro,50_VolMeso,Count,Subsample#,OrganismID,Classification,Organism,ZoopsData,50_ZoopsData
SDI,7/26/2018,9:40,22.8,1,166,173,7.59,8.71,7.90,150,818890,822000,Low,93,0.4,93,0.8,,,,,,,2,1,36,Cladocera,Ceriodaphnia,TRUE,FALSE
SDI,7/26/2018,9:40,22.8,1,166,173,7.59,8.71,7.90,150,818890,822000,Low,93,0.4,93,0.8,,,,,,,1,1,41,Cladocera,Diaphanosoma,TRUE,FALSE
SDI,7/26/2018,9:40,22.8,1,166,173,7.59,8.71,7.90,150,818890,822000,Low,93,0.4,93,0.8,,,,,,,2,1,44,Cladocera,Ilyocryptus,TRUE,FALSE
SDI,7/26/2018,9:40,22.8,1,166,173,7.59,8.71,7.90,150,818890,822000,Low,93,0.4,93,0.8,,,,,,,2,1,46,Harpacticoids,Harpacticoids,TRUE,FALSE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,150,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,3,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,150,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,2,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,150,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,3,1,6,Microzooplankton & Nauplii,Ostracods,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,150,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,46,1,8,Cyclopoids,Cyclopoid copepodid,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,150,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,1,1,90,Cyclopoids,Eucyclops spp.,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,150,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,1,1,64,Calanoids,Calanoid copepodids,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,150,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,6,1,43,Cladocera,Alona,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,150,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,2,1,92,Cladocera,Alonella,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,150,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,17,1,35,Cladocera,Bosmina,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,150,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,3,1,36,Cladocera,Ceriodaphnia,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,150,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,3,1,38,Cladocera,Chydorus,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,150,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,3,1,41,Cladocera,Diaphanosoma,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,150,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,1,1,94,Cladocera,Graptoleberis,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,150,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,3,1,44,Cladocera,Ilyocryptus,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,150,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,3,1,87,Cladocera,Leydigia,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,50,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,248,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,50,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,96,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,50,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,1,1,6,Microzooplankton & Nauplii,Ostracods,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,50,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,16,1,8,Cyclopoids,Cyclopoid copepodid,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,50,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,1,1,84,Cyclopoids,Microcyclops rubellus,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,50,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,4,1,35,Cladocera,Bosmina,TRUE,TRUE
SHR,7/25/2018,9:59,22.3,1.1,106,112,7.68,8.57,3.90,50,824189,826000,Low,66,1.8,66,1.8,981682,982000,2.2,65,1.6,65,2,1,95,Cladocera,Monospilus,TRUE,TRUE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,273,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,33,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,55,1,8,Cyclopoids,Cyclopoid copepodid,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,1,1,90,Cyclopoids,Eucyclops spp.,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,21,1,84,Cyclopoids,Microcyclops rubellus,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,1,1,107,Cyclopoids,Paracyclops spp.,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,2,1,85,Calanoids,Arctodiaptomus dorsalis,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,6,1,64,Calanoids,Calanoid copepodids,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,1,1,81,Calanoids,Leptodiaptomus siciloides,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,20,1,43,Cladocera,Alona,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,2,1,35,Cladocera,Bosmina,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,65,1,36,Cladocera,Ceriodaphnia,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,9,1,38,Cladocera,Chydorus,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,14,1,41,Cladocera,Diaphanosoma,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,2,1,102,Cladocera,Disparalona,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,4,1,44,Cladocera,Ilyocryptus,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,17,1,86,Cladocera,Kurzia,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,3,1,45,Cladocera,Macrothrix,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,1,1,99,Cladocera,Moina,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,5,1,88,Cladocera,Picripleuroxus,TRUE,FALSE
RCS,8/7/2018,9:12,22.9,0.29,510,532,7.64,4.64,38.90,150,956347,957427,Low,52,2,52,6,,,,,,,1,1,103,Cladocera,Simocephalus,TRUE,FALSE
RD22,8/7/2018,10:52,23.6,0.34,829,852,7.78,5.72,16.50,150,954912,956337,Low,24,2,24,4,,,,,,,265,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,FALSE
RD22,8/7/2018,10:52,23.6,0.34,829,852,7.78,5.72,16.50,150,954912,956337,Low,24,2,24,4,,,,,,,11,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,FALSE
RD22,8/7/2018,10:52,23.6,0.34,829,852,7.78,5.72,16.50,150,954912,956337,Low,24,2,24,4,,,,,,,50,1,6,Microzooplankton & Nauplii,Ostracods,TRUE,FALSE
RD22,8/7/2018,10:52,23.6,0.34,829,852,7.78,5.72,16.50,150,954912,956337,Low,24,2,24,4,,,,,,,38,1,8,Cyclopoids,Cyclopoid copepodid,TRUE,FALSE
RD22,8/7/2018,10:52,23.6,0.34,829,852,7.78,5.72,16.50,150,954912,956337,Low,24,2,24,4,,,,,,,4,1,128,Cyclopoids,Ergasilus sp.,TRUE,FALSE
RD22,8/7/2018,10:52,23.6,0.34,829,852,7.78,5.72,16.50,150,954912,956337,Low,24,2,24,4,,,,,,,4,1,131,Cyclopoids,Tropocyclops prasinus,TRUE,FALSE
RD22,8/7/2018,10:52,23.6,0.34,829,852,7.78,5.72,16.50,150,954912,956337,Low,24,2,24,4,,,,,,,9,1,64,Calanoids,Calanoid copepodids,TRUE,FALSE
RD22,8/7/2018,10:52,23.6,0.34,829,852,7.78,5.72,16.50,150,954912,956337,Low,24,2,24,4,,,,,,,55,1,43,Cladocera,Alona,TRUE,FALSE
RD22,8/7/2018,10:52,23.6,0.34,829,852,7.78,5.72,16.50,150,954912,956337,Low,24,2,24,4,,,,,,,17,1,92,Cladocera,Alonella,TRUE,FALSE
RD22,8/7/2018,10:52,23.6,0.34,829,852,7.78,5.72,16.50,150,954912,956337,Low,24,2,24,4,,,,,,,1,1,36,Cladocera,Ceriodaphnia,TRUE,FALSE
RD22,8/7/2018,10:52,23.6,0.34,829,852,7.78,5.72,16.50,150,954912,956337,Low,24,2,24,4,,,,,,,12,1,38,Cladocera,Chydorus,TRUE,FALSE
RD22,8/7/2018,10:52,23.6,0.34,829,852,7.78,5.72,16.50,150,954912,956337,Low,24,2,24,4,,,,,,,30,1,41,Cladocera,Diaphanosoma,TRUE,FALSE
RD22,8/7/2018,10:52,23.6,0.34,829,852,7.78,5.72,16.50,150,954912,956337,Low,24,2,24,4,,,,,,,67,1,44,Cladocera,Ilyocryptus,TRUE,FALSE
RD22,8/7/2018,10:52,23.6,0.34,829,852,7.78,5.72,16.50,150,954912,956337,Low,24,2,24,4,,,,,,,9,1,99,Cladocera,Moina,TRUE,FALSE
RD22,8/7/2018,10:52,23.6,0.34,829,852,7.78,5.72,16.50,150,954912,956337,Low,24,2,24,4,,,,,,,3,1,89,Cladocera,Pleuroxus,TRUE,FALSE
RD22,8/7/2018,10:52,23.6,0.34,829,852,7.78,5.72,16.50,150,954912,956337,Low,24,2,24,4,,,,,,,1,1,40,Cladocera,Scaphloberis,TRUE,FALSE
RD22,8/7/2018,10:52,23.6,0.34,829,852,7.78,5.72,16.50,150,954912,956337,Low,24,2,24,4,,,,,,,4,1,103,Cladocera,Simocephalus,TRUE,FALSE
RYI,8/2/2018,11:05,22.0,1.5,125,132,7.46,7.93,3.10,150,800679,802000,Low,64,0.4,64,3.1,,,,,,,3,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,FALSE
RYI,8/2/2018,11:05,22.0,1.5,125,132,7.46,7.93,3.10,150,800679,802000,Low,64,0.4,64,3.1,,,,,,,328,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,FALSE
RYI,8/2/2018,11:05,22.0,1.5,125,132,7.46,7.93,3.10,150,800679,802000,Low,64,0.4,64,3.1,,,,,,,2,1,6,Microzooplankton & Nauplii,Ostracods,TRUE,FALSE
RYI,8/2/2018,11:05,22.0,1.5,125,132,7.46,7.93,3.10,150,800679,802000,Low,64,0.4,64,3.1,,,,,,,1,1,90,Cyclopoids,Eucyclops spp.,TRUE,FALSE
RYI,8/2/2018,11:05,22.0,1.5,125,132,7.46,7.93,3.10,150,800679,802000,Low,64,0.4,64,3.1,,,,,,,368,1,64,Calanoids,Calanoid copepodids,TRUE,FALSE
RYI,8/2/2018,11:05,22.0,1.5,125,132,7.46,7.93,3.10,150,800679,802000,Low,64,0.4,64,3.1,,,,,,,26,1,23,Calanoids,Pseudodiaptomus forbesi adult,TRUE,FALSE
RYI,8/2/2018,11:05,22.0,1.5,125,132,7.46,7.93,3.10,150,800679,802000,Low,64,0.4,64,3.1,,,,,,,3,1,35,Cladocera,Bosmina,TRUE,FALSE
RYI,8/2/2018,11:05,22.0,1.5,125,132,7.46,7.93,3.10,150,800679,802000,Low,64,0.4,64,3.1,,,,,,,3,1,38,Cladocera,Chydorus,TRUE,FALSE
RYI,8/2/2018,11:05,22.0,1.5,125,132,7.46,7.93,3.10,150,800679,802000,Low,64,0.4,64,3.1,,,,,,,1,1,41,Cladocera,Diaphanosoma,TRUE,FALSE
RYI,8/2/2018,11:05,22.0,1.5,125,132,7.46,7.93,3.10,150,800679,802000,Low,64,0.4,64,3.1,,,,,,,1,1,46,Harpacticoids,Harpacticoids,TRUE,FALSE
BL5,8/2/2018,11:41,21.3,0.7,146,157,8.13,7.96,10.00,150,797533,800600,Low,60,0.1,60,0.15,,,,,,,55,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,FALSE
BL5,8/2/2018,11:41,21.3,0.7,146,157,8.13,7.96,10.00,150,797533,800600,Low,60,0.1,60,0.15,,,,,,,327,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,FALSE
BL5,8/2/2018,11:41,21.3,0.7,146,157,8.13,7.96,10.00,150,797533,800600,Low,60,0.1,60,0.15,,,,,,,4,1,6,Microzooplankton & Nauplii,Ostracods,TRUE,FALSE
BL5,8/2/2018,11:41,21.3,0.7,146,157,8.13,7.96,10.00,150,797533,800600,Low,60,0.1,60,0.15,,,,,,,1,1,8,Cyclopoids,Cyclopoid copepodid,TRUE,FALSE
BL5,8/2/2018,11:41,21.3,0.7,146,157,8.13,7.96,10.00,150,797533,800600,Low,60,0.1,60,0.15,,,,,,,314,1,64,Calanoids,Calanoid copepodids,TRUE,FALSE
BL5,8/2/2018,11:41,21.3,0.7,146,157,8.13,7.96,10.00,150,797533,800600,Low,60,0.1,60,0.15,,,,,,,3,1,23,Calanoids,Pseudodiaptomus forbesi adult,TRUE,FALSE
BL5,8/2/2018,11:41,21.3,0.7,146,157,8.13,7.96,10.00,150,797533,800600,Low,60,0.1,60,0.15,,,,,,,1,1,35,Cladocera,Bosmina,TRUE,FALSE
BL5,8/2/2018,11:41,21.3,0.7,146,157,8.13,7.96,10.00,150,797533,800600,Low,60,0.1,60,0.15,,,,,,,1,1,36,Cladocera,Ceriodaphnia,TRUE,FALSE
BL5,8/2/2018,11:41,21.3,0.7,146,157,8.13,7.96,10.00,150,797533,800600,Low,60,0.1,60,0.15,,,,,,,3,1,38,Cladocera,Chydorus,TRUE,FALSE
BL5,8/2/2018,11:41,21.3,0.7,146,157,8.13,7.96,10.00,150,797533,800600,Low,60,0.1,60,0.15,,,,,,,1,1,44,Cladocera,Ilyocryptus,TRUE,FALSE
BL5,8/2/2018,11:41,21.3,0.7,146,157,8.13,7.96,10.00,150,797533,800600,Low,60,0.1,60,0.15,,,,,,,3,1,46,Harpacticoids,Harpacticoids,TRUE,FALSE
STTD,8/2/2018,12:16,22.8,0.4,166,173,8.5,8.42,15.80,150,795575,797000,Low,37,0.2,37,0.8,,,,,,,1,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,FALSE
STTD,8/2/2018,12:16,22.8,0.4,166,173,8.5,8.42,15.80,150,795575,797000,Low,37,0.2,37,0.8,,,,,,,307,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,FALSE
STTD,8/2/2018,12:16,22.8,0.4,166,173,8.5,8.42,15.80,150,795575,797000,Low,37,0.2,37,0.8,,,,,,,10,1,6,Microzooplankton & Nauplii,Ostracods,TRUE,FALSE
STTD,8/2/2018,12:16,22.8,0.4,166,173,8.5,8.42,15.80,150,795575,797000,Low,37,0.2,37,0.8,,,,,,,1,1,8,Cyclopoids,Cyclopoid copepodid,TRUE,FALSE
STTD,8/2/2018,12:16,22.8,0.4,166,173,8.5,8.42,15.80,150,795575,797000,Low,37,0.2,37,0.8,,,,,,,224,1,64,Calanoids,Calanoid copepodids,TRUE,FALSE
STTD,8/2/2018,12:16,22.8,0.4,166,173,8.5,8.42,15.80,150,795575,797000,Low,37,0.2,37,0.8,,,,,,,2,1,23,Calanoids,Pseudodiaptomus forbesi adult,TRUE,FALSE
STTD,8/2/2018,12:16,22.8,0.4,166,173,8.5,8.42,15.80,150,795575,797000,Low,37,0.2,37,0.8,,,,,,,1,1,24,Calanoids,Pseudodiaptomus forbesi copepodid,TRUE,FALSE
STTD,8/2/2018,12:16,22.8,0.4,166,173,8.5,8.42,15.80,150,795575,797000,Low,37,0.2,37,0.8,,,,,,,2,1,35,Cladocera,Bosmina,TRUE,FALSE
STTD,8/2/2018,12:16,22.8,0.4,166,173,8.5,8.42,15.80,150,795575,797000,Low,37,0.2,37,0.8,,,,,,,1,1,36,Cladocera,Ceriodaphnia,TRUE,FALSE
I80,8/7/2018,12:30,22.7,0.25,721,754,7.83,5.1,30.60,150,953962,954888,Low,58,0.7,58,1.5,,,,,,,173,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,FALSE
I80,8/7/2018,12:30,22.7,0.25,721,754,7.83,5.1,30.60,150,953962,954888,Low,58,0.7,58,1.5,,,,,,,189,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,FALSE
I80,8/7/2018,12:30,22.7,0.25,721,754,7.83,5.1,30.60,150,953962,954888,Low,58,0.7,58,1.5,,,,,,,12,1,6,Microzooplankton & Nauplii,Ostracods,TRUE,FALSE
I80,8/7/2018,12:30,22.7,0.25,721,754,7.83,5.1,30.60,150,953962,954888,Low,58,0.7,58,1.5,,,,,,,36,1,8,Cyclopoids,Cyclopoid copepodid,TRUE,FALSE
I80,8/7/2018,12:30,22.7,0.25,721,754,7.83,5.1,30.60,150,953962,954888,Low,58,0.7,58,1.5,,,,,,,1,1,131,Cyclopoids,Tropocyclops prasinus,TRUE,FALSE
I80,8/7/2018,12:30,22.7,0.25,721,754,7.83,5.1,30.60,150,953962,954888,Low,58,0.7,58,1.5,,,,,,,67,1,64,Calanoids,Calanoid copepodids,TRUE,FALSE
I80,8/7/2018,12:30,22.7,0.25,721,754,7.83,5.1,30.60,150,953962,954888,Low,58,0.7,58,1.5,,,,,,,1,1,23,Calanoids,Pseudodiaptomus forbesi adult,TRUE,FALSE
I80,8/7/2018,12:30,22.7,0.25,721,754,7.83,5.1,30.60,150,953962,954888,Low,58,0.7,58,1.5,,,,,,,11,1,43,Cladocera,Alona,TRUE,FALSE
I80,8/7/2018,12:30,22.7,0.25,721,754,7.83,5.1,30.60,150,953962,954888,Low,58,0.7,58,1.5,,,,,,,3,1,35,Cladocera,Bosmina,TRUE,FALSE
I80,8/7/2018,12:30,22.7,0.25,721,754,7.83,5.1,30.60,150,953962,954888,Low,58,0.7,58,1.5,,,,,,,18,1,36,Cladocera,Ceriodaphnia,TRUE,FALSE
I80,8/7/2018,12:30,22.7,0.25,721,754,7.83,5.1,30.60,150,953962,954888,Low,58,0.7,58,1.5,,,,,,,2,1,38,Cladocera,Chydorus,TRUE,FALSE
I80,8/7/2018,12:30,22.7,0.25,721,754,7.83,5.1,30.60,150,953962,954888,Low,58,0.7,58,1.5,,,,,,,2,1,37,Cladocera,Daphnia,TRUE,FALSE
I80,8/7/2018,12:30,22.7,0.25,721,754,7.83,5.1,30.60,150,953962,954888,Low,58,0.7,58,1.5,,,,,,,70,1,41,Cladocera,Diaphanosoma,TRUE,FALSE
I80,8/7/2018,12:30,22.7,0.25,721,754,7.83,5.1,30.60,150,953962,954888,Low,58,0.7,58,1.5,,,,,,,1,1,45,Cladocera,Macrothrix,TRUE,FALSE
I80,8/7/2018,12:30,22.7,0.25,721,754,7.83,5.1,30.60,150,953962,954888,Low,58,0.7,58,1.5,,,,,,,1,1,99,Cladocera,Moina,TRUE,FALSE
I80,8/7/2018,12:30,22.7,0.25,721,754,7.83,5.1,30.60,150,953962,954888,Low,58,0.7,58,1.5,,,,,,,6,1,89,Cladocera,Pleuroxus,TRUE,FALSE
I80,8/7/2018,12:30,22.7,0.25,721,754,7.83,5.1,30.60,150,953962,954888,Low,58,0.7,58,1.5,,,,,,,4,1,103,Cladocera,Simocephalus,TRUE,FALSE
I80,8/7/2018,12:30,22.7,0.25,721,754,7.83,5.1,30.60,150,953962,954888,Low,58,0.7,58,1.5,,,,,,,1,1,46,Harpacticoids,Harpacticoids,TRUE,FALSE
LIS,8/8/2018,12:06,23.4,0.23,237,244,7.95,7.06,31.30,150,951111,952590,Low,56,2,54,9,,,,,,,150,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,FALSE
LIS,8/8/2018,12:06,23.4,0.23,237,244,7.95,7.06,31.30,150,951111,952590,Low,56,2,54,9,,,,,,,135,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,FALSE
LIS,8/8/2018,12:06,23.4,0.23,237,244,7.95,7.06,31.30,150,951111,952590,Low,56,2,54,9,,,,,,,35,1,6,Microzooplankton & Nauplii,Ostracods,TRUE,FALSE
LIS,8/8/2018,12:06,23.4,0.23,237,244,7.95,7.06,31.30,150,951111,952590,Low,56,2,54,9,,,,,,,6,1,8,Cyclopoids,Cyclopoid copepodid,TRUE,FALSE
LIS,8/8/2018,12:06,23.4,0.23,237,244,7.95,7.06,31.30,150,951111,952590,Low,56,2,54,9,,,,,,,5,1,90,Cyclopoids,Eucyclops spp.,TRUE,FALSE
LIS,8/8/2018,12:06,23.4,0.23,237,244,7.95,7.06,31.30,150,951111,952590,Low,56,2,54,9,,,,,,,1,1,104,Cyclopoids,Mesocyclops edax,TRUE,FALSE
LIS,8/8/2018,12:06,23.4,0.23,237,244,7.95,7.06,31.30,150,951111,952590,Low,56,2,54,9,,,,,,,1,1,84,Cyclopoids,Microcyclops rubellus,TRUE,FALSE
LIS,8/8/2018,12:06,23.4,0.23,237,244,7.95,7.06,31.30,150,951111,952590,Low,56,2,54,9,,,,,,,201,1,64,Calanoids,Calanoid copepodids,TRUE,FALSE
LIS,8/8/2018,12:06,23.4,0.23,237,244,7.95,7.06,31.30,150,951111,952590,Low,56,2,54,9,,,,,,,2,1,27,Calanoids,Sinocalanus doerrii adult,TRUE,FALSE
LIS,8/8/2018,12:06,23.4,0.23,237,244,7.95,7.06,31.30,150,951111,952590,Low,56,2,54,9,,,,,,,1,1,36,Cladocera,Ceriodaphnia,TRUE,FALSE
LIS,8/8/2018,12:06,23.4,0.23,237,244,7.95,7.06,31.30,150,951111,952590,Low,56,2,54,9,,,,,,,1,1,38,Cladocera,Chydorus,TRUE,FALSE
LIS,8/8/2018,12:06,23.4,0.23,237,244,7.95,7.06,31.30,150,951111,952590,Low,56,2,54,9,,,,,,,43,1,41,Cladocera,Diaphanosoma,TRUE,FALSE
LIS,8/8/2018,12:06,23.4,0.23,237,244,7.95,7.06,31.30,150,951111,952590,Low,56,2,54,9,,,,,,,1,1,86,Cladocera,Kurzia,TRUE,FALSE
LIS,8/8/2018,12:06,23.4,0.23,237,244,7.95,7.06,31.30,150,951111,952590,Low,56,2,54,9,,,,,,,29,1,45,Cladocera,Macrothrix,TRUE,FALSE
SHR,8/9/2018,9:05,20.3,0.9,124,137,7.56,8.56,8.30,150,761169,763800,Low,55,2.1,55,2.1,980188,980500,2.8,68,0.7,68,17,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,TRUE
SHR,8/9/2018,9:05,20.3,0.9,124,137,7.56,8.56,8.30,150,761169,763800,Low,55,2.1,55,2.1,980188,980500,2.8,68,0.7,68,8,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,TRUE
SHR,8/9/2018,9:05,20.3,0.9,124,137,7.56,8.56,8.30,150,761169,763800,Low,55,2.1,55,2.1,980188,980500,2.8,68,0.7,68,19,1,6,Microzooplankton & Nauplii,Ostracods,TRUE,TRUE
SHR,8/9/2018,9:05,20.3,0.9,124,137,7.56,8.56,8.30,150,761169,763800,Low,55,2.1,55,2.1,980188,980500,2.8,68,0.7,68,4,1,10,Cyclopoids,Acanthocyclops vernalis adult,TRUE,TRUE
SHR,8/9/2018,9:05,20.3,0.9,124,137,7.56,8.56,8.30,150,761169,763800,Low,55,2.1,55,2.1,980188,980500,2.8,68,0.7,68,49,1,7,Cyclopoids,Cyclopoid adult,TRUE,TRUE
SHR,8/9/2018,9:05,20.3,0.9,124,137,7.56,8.56,8.30,150,761169,763800,Low,55,2.1,55,2.1,980188,980500,2.8,68,0.7,68,2,1,106,Cyclopoids,Eucyclops pectinifer,TRUE,TRUE
SHR,8/9/2018,9:05,20.3,0.9,124,137,7.56,8.56,8.30,150,761169,763800,Low,55,2.1,55,2.1,980188,980500,2.8,68,0.7,68,5,1,84,Cyclopoids,Microcyclops rubellus,TRUE,TRUE
SHR,8/9/2018,9:05,20.3,0.9,124,137,7.56,8.56,8.30,150,761169,763800,Low,55,2.1,55,2.1,980188,980500,2.8,68,0.7,68,4,1,131,Cyclopoids,Tropocyclops prasinus,TRUE,TRUE
SHR,8/9/2018,9:05,20.3,0.9,124,137,7.56,8.56,8.30,150,761169,763800,Low,55,2.1,55,2.1,980188,980500,2.8,68,0.7,68,4,1,64,Calanoids,Calanoid copepodids,TRUE,TRUE
